Drug,Disease
DB01186,D020734
DB01200,D020734
DB01235,D020734
DB01367,D020734
DB01601,D020734
DB02709,D020734
DB04926,D020734
DB04982,D020734
DB05073,D020734
DB05271,D020734
DB06155,D020734
DB06654,D020734
DB08856,D020734
DB08997,D020734
DB09270,D020734
DB11672,D020734
DB11757,D020734
DB11874,D020734
DB12061,D020734
DB12458,D020734
DB12478,D020734
DB12551,D020734
DB12749,D020734
DB12783,D020734
DB12890,D020734
DB13313,D020734
DB13399,D020734
DB14183,D020734
DB14815,D020734
DB15130,D020734
DB00252,D004832
DB00313,D004832
DB00347,D004832
DB00420,D004832
DB00466,D004832
DB00502,D004832
DB00555,D004832
DB00593,D004832
DB00740,D004832
DB00776,D004832
DB00794,D004832
DB00829,D004832
DB00909,D004832
DB00996,D004832
DB01068,D004832
DB01174,D004832
DB01183,D004832
DB01202,D004832
DB11868,D004832
DB00230,D020754
DB00996,D020754
DB00230,D020754
DB00996,D020754
DB00115,D016481
DB00213,D016481
DB00256,D016481
DB00338,D016481
DB00448,D016481
DB00537,D016481
DB00585,D016481
DB00614,D016481
DB00736,D016481
DB00759,D016481
DB00863,D016481
DB00911,D016481
DB00916,D016481
DB00927,D016481
DB01060,D016481
DB01129,D016481
DB01165,D016481
DB01211,D016481
DB01294,D016481
DB11672,D016481
DB13762,D016481
DB14098,D016481
DB00334,D057180
DB00734,D057180
DB01224,D057180
DB02546,D057180
DB08907,C563959
DB00214,C563949
DB00384,C563949
DB00421,C563949
DB00436,C563949
DB00635,C563949
DB00695,C563949
DB00804,C563949
DB00808,C563949
DB00819,C563949
DB00860,C563949
DB00880,C563949
DB00887,C563949
DB00903,C563949
DB00999,C563949
DB01197,C563949
DB01234,C563949
DB01406,C563949
DB01219,C535697
DB00222,C563933
DB00284,C563933
DB00331,C563933
DB00412,C563933
DB00414,C563933
DB00491,C563933
DB00672,C563933
DB00731,C563933
DB00839,C563933
DB00912,C563933
DB01016,C563933
DB01029,C563933
DB01067,C563933
DB01124,C563933
DB01132,C563933
DB01261,C563933
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00035,D053206
DB00458,D053206
DB00540,D053206
DB00695,D053206
DB01151,D053206
DB00104,D010911
DB00248,D010911
DB01065,D010911
DB01186,D010911
DB01200,D010911
DB02709,D010911
DB05073,D010911
DB01327,D002764
DB00180,D001249
DB00221,D001249
DB00277,D001249
DB00332,D001249
DB00342,D001249
DB00389,D001249
DB00394,D001249
DB00448,D001249
DB00455,D001249
DB00471,D001249
DB00549,D001249
DB00563,D001249
DB00571,D001249
DB00588,D001249
DB00622,D001249
DB00635,D001249
DB00640,D001249
DB00651,D001249
DB00668,D001249
DB00716,D001249
DB00741,D001249
DB00744,D001249
DB00755,D001249
DB00764,D001249
DB00816,D001249
DB00824,D001249
DB00852,D001249
DB00860,D001249
DB00871,D001249
DB00874,D001249
DB00901,D001249
DB00920,D001249
DB00938,D001249
DB00959,D001249
DB00983,D001249
DB01001,D001249
DB01003,D001249
DB01064,D001249
DB01109,D001249
DB01115,D001249
DB01159,D001249
DB01169,D001249
DB01174,D001249
DB01222,D001249
DB01223,D001249
DB01234,D001249
DB01262,D001249
DB01274,D001249
DB01288,D001249
DB01291,D001249
DB01364,D001249
DB01366,D001249
DB01408,D001249
DB01411,D001249
DB01593,D001249
DB01656,D001249
DB02527,D001249
DB02709,D001249
DB03322,D001249
DB03849,D001249
DB05073,D001249
DB05552,D001249
DB06005,D001249
DB06739,D001249
DB07615,D001249
DB07715,D001249
DB09203,D001249
DB09273,D001249
DB12086,D001249
DB12116,D001249
DB12248,D001249
DB13867,D001249
DB14183,D001249
DB14512,D001249
DB15394,D001249
DB15404,D001249
DB00035,C563439
DB00458,C563439
DB00540,C563439
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00569,D006502
DB00487,C536404
DB00928,C563407
DB01262,C563407
DB00181,C563401
DB00371,C563401
DB00575,C563401
DB00697,C563401
DB00829,C563401
DB00924,C563401
DB01219,C563401
DB01235,D013494
DB12129,D013494
DB00985,D053840
DB08907,C563371
DB08907,C563352
DB00175,D000083242
DB00208,D000083242
DB00393,D000083242
DB00470,D000083242
DB00682,D000083242
DB00758,D000083242
DB00806,D000083242
DB00945,D000083242
DB00975,D000083242
DB01109,D000083242
DB01115,D000083242
DB01166,D000083242
DB01219,D000083242
DB01234,D000083242
DB01296,D000083242
DB02709,D000083242
DB05073,D000083242
DB05099,D000083242
DB06005,D000083242
DB06506,D000083242
DB06754,D000083242
DB08813,D000083242
DB08838,D000083242
DB09111,D000083242
DB12163,D000083242
DB13810,D000083242
DB15404,D000083242
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB00795,D000361
DB00014,C537243
DB00286,C537243
DB01196,C537243
DB00541,C566652
DB01234,C566652
DB01406,C566652
DB00136,D015470
DB00188,D015470
DB00197,D015470
DB00242,D015470
DB00276,D015470
DB00313,D015470
DB00328,D015470
DB00352,D015470
DB00398,D015470
DB00437,D015470
DB00523,D015470
DB00541,D015470
DB00563,D015470
DB00603,D015470
DB00619,D015470
DB00635,D015470
DB00694,D015470
DB00746,D015470
DB00755,D015470
DB00762,D015470
DB00773,D015470
DB00860,D015470
DB00928,D015470
DB00958,D015470
DB00982,D015470
DB00987,D015470
DB00997,D015470
DB01005,D015470
DB01008,D015470
DB01033,D015470
DB01041,D015470
DB01073,D015470
DB01169,D015470
DB01177,D015470
DB01188,D015470
DB01204,D015470
DB01229,D015470
DB01234,D015470
DB01248,D015470
DB01254,D015470
DB01262,D015470
DB01393,D015470
DB02709,D015470
DB03496,D015470
DB04815,D015470
DB04879,D015470
DB05073,D015470
DB05482,D015470
DB05817,D015470
DB06184,D015470
DB06469,D015470
DB06595,D015470
DB08865,D015470
DB08901,D015470
DB09073,D015470
DB11094,D015470
DB11616,D015470
DB11617,D015470
DB11869,D015470
DB12025,D015470
DB12429,D015470
DB12874,D015470
DB14066,D015470
DB00126,D009765
DB00176,D009765
DB00191,D009765
DB00201,D009765
DB00273,D009765
DB00284,D009765
DB00331,D009765
DB00397,D009765
DB00472,D009765
DB00574,D009765
DB00579,D009765
DB00584,D009765
DB00656,D009765
DB00788,D009765
DB00865,D009765
DB00937,D009765
DB00966,D009765
DB01003,D009765
DB01083,D009765
DB01104,D009765
DB01105,D009765
DB01132,D009765
DB01191,D009765
DB01238,D009765
DB01324,D009765
DB01364,D009765
DB01392,D009765
DB01393,D009765
DB01490,D009765
DB01577,D009765
DB01579,D009765
DB02640,D009765
DB02709,D009765
DB03467,D009765
DB04066,D009765
DB04216,D009765
DB04870,D009765
DB04871,D009765
DB05073,D009765
DB05076,D009765
DB06151,D009765
DB06155,D009765
DB06292,D009765
DB06333,D009765
DB06586,D009765
DB06604,D009765
DB06624,D009765
DB06774,D009765
DB09015,D009765
DB11252,D009765
DB11333,D009765
DB11672,D009765
DB12671,D009765
DB14183,D009765
DB14479,D009765
DB14482,D009765
DB14484,D009765
DB14490,D009765
DB15359,D009765
DB08907,C566645
DB00287,D005902
DB00373,D005902
DB00388,D005902
DB00449,D005902
DB00484,D005902
DB00654,D005902
DB00668,D005902
DB00869,D005902
DB00905,D005902
DB01194,D005902
DB01214,D005902
DB00291,D008180
DB00328,D008180
DB00482,D008180
DB00531,D008180
DB00541,D008180
DB00563,D008180
DB00586,D008180
DB00608,D008180
DB00635,D008180
DB00688,D008180
DB00784,D008180
DB00859,D008180
DB00860,D008180
DB00863,D008180
DB00864,D008180
DB00945,D008180
DB00959,D008180
DB00993,D008180
DB01024,D008180
DB01041,D008180
DB01050,D008180
DB01065,D008180
DB01103,D008180
DB01611,D008180
DB08895,D008180
DB11366,D008180
DB12025,D008180
DB00104,D044903
DB01119,D044903
DB00205,D056735
DB00688,D056735
DB01024,D056735
DB08895,D056735
DB00282,D010024
DB00342,D010024
DB00367,D010024
DB00399,D010024
DB00481,D010024
DB00571,D010024
DB00584,D010024
DB00630,D010024
DB00783,D010024
DB00884,D010024
DB01065,D010024
DB01077,D010024
DB01276,D010024
DB01296,D010024
DB01373,D010024
DB01436,D010024
DB01645,D010024
DB01852,D010024
DB02709,D010024
DB03322,D010024
DB04115,D010024
DB04861,D010024
DB05073,D010024
DB05295,D010024
DB05829,D010024
DB06202,D010024
DB06285,D010024
DB06724,D010024
DB08804,D010024
DB09070,D010024
DB09267,D010024
DB11094,D010024
DB11672,D010024
DB12052,D010024
DB13956,D010024
DB15359,D010024
DB15381,D010024
DB01219,C535698
DB01219,C535699
DB08907,C566603
DB08907,C566602
DB00261,D013922
DB00791,D013922
DB01005,D013922
DB01008,D013922
DB00437,D007896
DB01167,D007896
DB00017,D010001
DB00282,D010001
DB00399,D010001
DB00630,D010001
DB00884,D010001
DB00970,D010001
DB01077,D010001
DB01133,D010001
DB00163,C566578
DB00382,C566578
DB00674,C566578
DB00843,C566578
DB00989,C566578
DB01037,C566578
DB01043,C566578
DB08824,C536546
DB00268,C566552
DB00323,C566552
DB00376,C566552
DB00387,C566552
DB00392,C566552
DB00413,C566552
DB00424,C566552
DB00494,C566552
DB00589,C566552
DB00714,C566552
DB00989,C566552
DB01037,C566552
DB01173,C566552
DB01186,C566552
DB01235,C566552
DB05271,C566552
DB00276,D004915
DB00619,D004915
DB00997,D004915
DB01008,D004915
DB01177,D004915
DB01254,D004915
DB08901,D004915
DB00627,D006950
DB00641,D006950
DB00973,D006950
DB01039,D006950
DB01098,D006950
DB01393,D006950
DB00328,C566530
DB01197,C566530
DB00252,D009223
DB00564,D009223
DB01115,D009223
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00253,C566404
DB00271,C566404
DB00283,C566404
DB00337,C566404
DB00341,C566404
DB00342,C566404
DB00394,C566404
DB00427,C566404
DB00434,C566404
DB00443,C566404
DB00455,C566404
DB00557,C566404
DB00588,C566404
DB00591,C566404
DB00620,C566404
DB00635,C566404
DB00663,C566404
DB00719,C566404
DB00741,C566404
DB00748,C566404
DB00751,C566404
DB00759,C566404
DB00764,C566404
DB00768,C566404
DB00835,C566404
DB00852,C566404
DB00864,C566404
DB00873,C566404
DB00920,C566404
DB00950,C566404
DB00967,C566404
DB00972,C566404
DB01069,C566404
DB01071,C566404
DB01084,C566404
DB01106,C566404
DB01142,C566404
DB01146,C566404
DB01234,C566404
DB01246,C566404
DB01410,C566404
DB01620,C566404
DB08799,C566404
DB08800,C566404
DB08801,C566404
DB08802,C566404
DB08803,C566404
DB08835,C566404
DB08906,C566404
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00328,D011546
DB08907,C566395
DB00091,D005923
DB00206,D005923
DB00328,D005923
DB00421,D005923
DB00519,D005923
DB00531,D005923
DB00542,D005923
DB00550,D005923
DB00584,D005923
DB00627,D005923
DB00635,D005923
DB00678,D005923
DB00722,D005923
DB00746,D005923
DB00755,D005923
DB00784,D005923
DB00864,D005923
DB00877,D005923
DB00910,D005923
DB00959,D005923
DB00966,D005923
DB00999,D005923
DB01132,D005923
DB01275,D005923
DB01599,D005923
DB01956,D005923
DB05990,D005923
DB08162,D005923
DB12766,D005923
DB13919,D005923
DB14001,D005923
DB14003,D005923
DB14476,D005923
DB14509,D005923
DB00389,D006111
DB00550,D006111
DB00571,D006111
DB00635,D006111
DB00763,D006111
DB00860,D006111
DB01436,D006111
DB03322,D006111
DB06715,D006111
DB00158,D000755
DB00168,D000755
DB00181,D000755
DB00327,D000755
DB00454,D000755
DB00497,D000755
DB00635,D000755
DB00746,D000755
DB00806,D000755
DB00844,D000755
DB00959,D000755
DB01005,D000755
DB01609,D000755
DB14001,D000755
DB14003,D000755
DB14476,D000755
DB00381,D000075222
DB00960,D000075222
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB00290,D002583
DB00309,D002583
DB00441,D002583
DB00445,D002583
DB00482,D002583
DB00515,D002583
DB00531,D002583
DB00541,D002583
DB00544,D002583
DB00563,D002583
DB00755,D002583
DB00958,D002583
DB00997,D002583
DB01169,D002583
DB01181,D002583
DB01229,D002583
DB02709,D002583
DB05073,D002583
DB05076,D002583
DB09086,D002583
DB09110,D002583
DB11544,D002583
DB12422,D002583
DB12881,D002583
DB15335,D002583
DB00175,D052456
DB00227,D052456
DB00627,D052456
DB00641,D052456
DB00973,D052456
DB01098,D052456
DB01241,D052456
DB01393,D052456
DB12029,D052456
DB00482,C565798
DB00500,C565798
DB00563,C565798
DB00945,C565798
DB01050,C565798
DB00091,D011565
DB00136,D011565
DB00158,D011565
DB00162,D011565
DB00197,D011565
DB00210,D011565
DB00250,D011565
DB00288,D011565
DB00337,D011565
DB00352,D011565
DB00443,D011565
DB00459,D011565
DB00548,D011565
DB00553,D011565
DB00563,D011565
DB00688,D011565
DB00755,D011565
DB00759,D011565
DB00795,D011565
DB00799,D011565
DB00855,D011565
DB00860,D011565
DB00864,D011565
DB00877,D011565
DB00926,D011565
DB00982,D011565
DB00993,D011565
DB01005,D011565
DB01013,D011565
DB01017,D011565
DB01024,D011565
DB01047,D011565
DB01260,D011565
DB01394,D011565
DB01677,D011565
DB02300,D011565
DB04571,D011565
DB04812,D011565
DB04942,D011565
DB08877,D011565
DB08895,D011565
DB11082,D011565
DB11157,D011565
DB11750,D011565
DB12216,D011565
DB12369,D011565
DB13083,D011565
DB13689,D011565
DB00381,D000075222
DB00960,D000075222
DB00412,D052496
DB04839,D007039
DB00199,C536253
DB00210,C536253
DB00421,C536253
DB00440,C536253
DB00548,C536253
DB00717,C536253
DB00755,C536253
DB00759,C536253
DB00936,C536253
DB00957,C536253
DB00977,C536253
DB00982,C536253
DB01017,C536253
DB01395,C536253
DB00627,D006950
DB00641,D006950
DB00973,D006950
DB01039,D006950
DB01098,D006950
DB01393,D006950
DB00313,D020190
DB00776,D020190
DB00794,D020190
DB00819,D020190
DB00909,D020190
DB00996,D020190
DB01202,D020190
DB11868,D020190
DB00118,D012559
DB00158,D012559
DB00165,D012559
DB00182,D012559
DB00186,D012559
DB00206,D012559
DB00245,D012559
DB00246,D012559
DB00285,D012559
DB00313,D012559
DB00321,D012559
DB00334,D012559
DB00363,D012559
DB00376,D012559
DB00387,D012559
DB00391,D012559
DB00404,D012559
DB00408,D012559
DB00409,D012559
DB00458,D012559
DB00472,D012559
DB00477,D012559
DB00502,D012559
DB00555,D012559
DB00564,D012559
DB00571,D012559
DB00575,D012559
DB00623,D012559
DB00656,D012559
DB00679,D012559
DB00734,D012559
DB00745,D012559
DB00767,D012559
DB00776,D012559
DB00810,D012559
DB00829,D012559
DB00831,D012559
DB00850,D012559
DB00875,D012559
DB00933,D012559
DB01017,D012559
DB01063,D012559
DB01069,D012559
DB01100,D012559
DB01104,D012559
DB01174,D012559
DB01198,D012559
DB01221,D012559
DB01224,D012559
DB01233,D012559
DB01238,D012559
DB01239,D012559
DB01255,D012559
DB01267,D012559
DB01356,D012559
DB01403,D012559
DB01576,D012559
DB01608,D012559
DB01618,D012559
DB01623,D012559
DB01708,D012559
DB03322,D012559
DB04842,D012559
DB04888,D012559
DB05316,D012559
DB05687,D012559
DB06144,D012559
DB06216,D012559
DB06247,D012559
DB06288,D012559
DB06413,D012559
DB08922,D012559
DB09003,D012559
DB09061,D012559
DB09223,D012559
DB09225,D012559
DB11447,D012559
DB11642,D012559
DB12401,D012559
DB12458,D012559
DB12478,D012559
DB12537,D012559
DB12579,D012559
DB12867,D012559
DB13273,D012559
DB13791,D012559
DB14509,D012559
DB00273,D004831
DB01080,D004831
DB00019,D008228
DB00290,D008228
DB00291,D008228
DB00309,D008228
DB00437,D008228
DB00441,D008228
DB00444,D008228
DB00445,D008228
DB00480,D008228
DB00531,D008228
DB00541,D008228
DB00563,D008228
DB00583,D008228
DB00635,D008228
DB00650,D008228
DB00694,D008228
DB00773,D008228
DB00791,D008228
DB00860,D008228
DB00959,D008228
DB00987,D008228
DB00997,D008228
DB01008,D008228
DB01030,D008228
DB01041,D008228
DB01042,D008228
DB01143,D008228
DB01168,D008228
DB01177,D008228
DB01181,D008228
DB01204,D008228
DB01229,D008228
DB02709,D008228
DB04572,D008228
DB05073,D008228
DB05260,D008228
DB06813,D008228
DB09110,D008228
DB11648,D008228
DB11752,D008228
DB13200,D008228
DB00163,C565728
DB00313,C565728
DB00382,C565728
DB00674,C565728
