Drug,Disease
DB00537,D011605
DB01242,D011605
DB00575,D011605
DB00363,D011605
DB00907,D011605
DB01394,D011605
DB00987,D011605
DB01234,D011605
DB00514,D011605
DB00829,D011605
DB00586,D011605
DB00255,D011605
DB00390,D011605
DB01075,D011605
DB01184,D011605
DB01142,D011605
DB00997,D011605
DB00254,D011605
DB00584,D011605
DB00668,D011605
DB00696,D011605
DB00199,D011605
DB01196,D011605
DB00977,D011605
DB00773,D011605
DB00813,D011605
DB00544,D011605
DB00623,D011605
DB00695,D011605
DB00502,D011605
DB00741,D011605
DB00328,D011605
DB00602,D011605
DB01221,D011605
DB01235,D011605
DB00281,D011605
DB00643,D011605
DB00371,D011605
DB00333,D011605
DB01577,D011605
DB00563,D011605
DB00968,D011605
DB00959,D011605
DB00683,D011605
DB01204,D011605
DB00295,D011605
DB01183,D011605
DB00704,D011605
DB00788,D011605
DB00627,D011605
DB00184,D011605
DB00914,D011605
DB00252,D011605
DB00860,D011605
DB00635,D011605
DB01035,D011605
DB00468,D011605
DB00811,D011605
DB01045,D011605
DB00428,D011605
DB00605,D011605
DB00675,D011605
DB00759,D011605
DB00470,D011605
DB00277,D011605
DB00451,D011605
DB00755,D011605
DB00313,D011605
DB00661,D011605
DB00570,D011605
DB00541,D011605
DB00495,D011605
DB00917,D011605
DB01165,D011605
DB00445,D011605
DB01177,D011605
DB01175,D011605
DB00518,D011605
DB00358,D011605
DB01229,D011605
DB01211,D011605
DB00242,D011605
DB00715,D011605
DB01167,D011605
DB00669,D011605
DB00734,D011605
DB00334,D011618
DB00967,D011618
DB00285,D011618
DB00321,D011618
DB00477,D011618
DB01242,D011618
DB00575,D011618
DB00907,D011618
DB01075,D011618
DB00280,D011618
DB01142,D011618
DB00696,D011618
DB00472,D011618
DB00623,D011618
DB00502,D011618
DB00458,D011618
DB00934,D011618
DB01577,D011618
DB00968,D011618
DB00295,D011618
DB00704,D011618
DB00788,D011618
DB00344,D011618
DB00656,D011618
DB00755,D011618
DB00495,D011618
DB01175,D011618
DB00176,D011618
DB00715,D011618
DB00669,D011618
DB00441,D029424
DB00814,D029424
DB00533,D029424
DB00317,D029424
DB00398,D029424
DB00482,D029424
DB00530,D029424
DB00945,D029424
DB00997,D029424
DB00773,D029424
DB00544,D029424
DB00158,D029424
DB01050,D029424
DB00328,D029424
DB00563,D029424
DB01204,D029424
DB04216,D029424
DB00140,D029424
DB00605,D029424
DB00570,D029424
DB00541,D029424
DB00495,D029424
DB00917,D029424
DB00927,D029424
DB01229,D029424
DB00749,D029424
DB00641,D029424
DB00197,D011654
DB01095,D011654
DB00334,D011654
DB00203,D011654
DB01098,D011654
DB01076,D011654
DB00973,D011654
DB00945,D011654
DB01393,D011654
DB00694,D011654
DB01234,D011654
DB00829,D011654
DB00255,D011654
DB00997,D011654
DB00783,D011654
DB00227,D011654
DB00627,D011654
DB00184,D011654
DB00860,D011654
DB00635,D011654
DB00140,D011654
DB00428,D011654
DB00675,D011654
DB00755,D011654
DB01241,D011654
DB00175,D011654
DB00641,D011654
DB00877,D011654
DB00549,D011655
DB00471,D011655
DB00316,D011655
DB00564,D011655
DB00907,D011655
DB00959,D011655
DB00252,D011655
DB00860,D011655
DB00635,D011655
DB00908,D011655
DB01136,D011658
DB00519,D011658
DB00197,D011658
DB00549,D011658
DB00814,D011658
DB00966,D011658
DB00412,D011658
DB00533,D011658
DB00640,D011658
DB00594,D011658
DB00907,D011658
DB01234,D011658
DB00514,D011658
DB00343,D011658
DB00668,D011658
DB00695,D011658
DB01016,D011658
DB00328,D011658
DB00295,D011658
DB00184,D011658
DB00571,D011658
DB04216,D011658
DB00863,D011658
DB00428,D011658
DB00624,D011658
DB00277,D011658
DB00661,D011658
DB00917,D011658
DB00678,D011658
DB00641,D011658
DB00877,D011658
DB01136,D011693
DB00542,D011693
DB00559,D011693
DB00412,D011693
DB00533,D011693
DB00203,D011693
DB01098,D011693
DB01076,D011693
DB00437,D011693
DB00907,D011693
DB00343,D011693
DB00783,D011693
DB00264,D011693
DB00295,D011693
DB00332,D011693
DB00627,D011693
DB00184,D011693
DB00368,D011693
DB00571,D011693
DB04216,D011693
DB00428,D011693
DB00661,D011693
DB00178,D011693
DB00678,D011693
DB00641,D011693
DB01645,D011693
DB00197,D011695
DB01132,D011695
DB00334,D011695
DB00796,D011695
DB00966,D011695
DB00412,D011695
DB00950,D011695
DB00533,D011695
DB00482,D011695
DB01224,D011695
DB00437,D011695
DB00321,D011695
DB00564,D011695
DB00477,D011695
DB00363,D011695
DB00987,D011695
DB01234,D011695
DB00255,D011695
DB00783,D011695
DB00977,D011695
DB00472,D011695
DB00875,D011695
DB00741,D011695
DB00227,D011695
DB00959,D011695
DB00184,D011695
DB01174,D011695
DB00860,D011695
DB00635,D011695
DB04216,D011695
DB00428,D011695
DB00675,D011695
DB00624,D011695
DB00755,D011695
DB00313,D011695
DB00715,D011695
DB00734,D011695
DB01645,D011695
DB00877,D011695
DB01136,D011704
DB00542,D011704
DB00519,D011704
DB01248,D011704
DB00334,D011704
DB00796,D011704
DB00966,D011704
DB00439,D011704
DB00533,D011704
DB00317,D011704
DB00398,D011704
DB01268,D011704
DB00203,D011704
DB01261,D011704
DB01076,D011704
DB01254,D011704
DB00819,D011704
DB00915,D011704
DB01118,D011704
DB00182,D011704
DB00945,D011704
DB00443,D011704
DB01393,D011704
DB00201,D011704
DB01212,D011704
DB00608,D011704
DB00122,D011704
DB00501,D011704
DB00537,D011704
DB00363,D011704
DB00907,D011704
DB01394,D011704
DB00694,D011704
DB01234,D011704
DB00586,D011704
DB00255,D011704
DB00390,D011704
DB00997,D011704
DB00783,D011704
DB00773,D011704
DB00472,D011704
DB00695,D011704
DB00741,D011704
DB00328,D011704
DB01043,D011704
DB01577,D011704
DB00134,D011704
DB00563,D011704
DB00959,D011704
DB00683,D011704
DB00211,D011704
DB00295,D011704
DB01183,D011704
DB00704,D011704
DB01115,D011704
DB01054,D011704
DB00252,D011704
DB00860,D011704
DB01069,D011704
DB04216,D011704
DB01045,D011704
DB00795,D011704
DB00421,D011704
DB00428,D011704
DB00675,D011704
DB00624,D011704
DB00373,D011704
DB01586,D011704
DB00313,D011704
DB00495,D011704
DB00834,D011704
DB00877,D011704
DB01104,D011704
DB00790,D011704
DB00361,D011782
DB00758,D011782
DB00441,D011782
DB01118,D011782
DB00586,D011782
DB00997,D011782
DB00712,D011782
DB01050,D011782
DB01009,D011782
DB00959,D011782
DB00788,D011782
DB00635,D011782
DB01032,D011782
DB00500,D011782
DB00877,D011782
DB01393,D011928
DB00564,D011928
DB00987,D011928
DB00741,D011928
DB00563,D011928
DB00959,D011928
DB01204,D011928
DB00925,D011928
DB00252,D011928
DB00277,D011928
DB00242,D011928
DB00877,D011928
DB00398,D012008
DB00619,D012008
DB01254,D012008
DB00437,D012008
DB00987,D012008
DB01234,D012008
DB00328,D012008
DB00860,D012008
DB00755,D012008
DB00541,D012008
DB00197,D012010
DB01248,D012010
DB00523,D012010
DB00398,D012010
DB00437,D012010
DB00276,D012010
DB01393,D012010
DB00446,D012010
DB00608,D012010
DB00987,D012010
DB00694,D012010
DB01234,D012010
DB00997,D012010
DB00773,D012010
DB00328,D012010
DB00563,D012010
DB01204,D012010
DB00627,D012010
DB00812,D012010
DB00860,D012010
DB00635,D012010
DB00755,D012010
DB00313,D012010
DB00541,D012010
DB01177,D012010
DB01229,D012010
DB00242,D012010
DB00987,D012019
DB00694,D012019
DB01234,D012019
DB00773,D012019
DB00563,D012019
DB01204,D012019
DB00860,D012019
DB00635,D012019
DB00755,D012019
DB00541,D012019
DB00445,D012019
DB01177,D012019
DB01167,D012019
DB01645,D012019
DB00201,D012021
DB00694,D012021
DB00255,D012021
DB00997,D012021
DB00783,D012021
DB00328,D012021
DB04216,D012021
DB00675,D012021
DB00624,D012021
DB00313,D012021
DB00441,D051437
DB01095,D051437
DB00203,D051437
DB01254,D051437
DB00316,D051437
DB00819,D051437
DB01118,D051437
DB00321,D051437
DB00182,D051437
DB00945,D051437
DB00921,D051437
DB01212,D051437
DB00501,D051437
DB00537,D051437
DB00845,D051437
DB00882,D051437
DB00363,D051437
DB00907,D051437
DB01394,D051437
DB00987,D051437
DB01234,D051437
DB00586,D051437
DB00861,D051437
DB00390,D051437
DB00343,D051437
DB00997,D051437
DB00254,D051437
DB00584,D051437
DB00903,D051437
DB00712,D051437
DB00695,D051437
DB01050,D051437
DB00328,D051437
DB01221,D051437
DB00836,D051437
DB00643,D051437
DB00333,D051437
DB01577,D051437
DB00563,D051437
DB00968,D051437
DB00959,D051437
DB00295,D051437
DB01183,D051437
DB00704,D051437
DB01400,D051437
DB00184,D051437
DB01115,D051437
DB00812,D051437
DB00252,D051437
DB00468,D051437
DB00863,D051437
DB00675,D051437
DB00451,D051437
DB00373,D051437
DB00755,D051437
DB00313,D051437
DB00570,D051437
DB00541,D051437
DB00495,D051437
DB01175,D051437
DB00927,D051437
DB01229,D051437
DB01211,D051437
DB00715,D051437
DB01167,D051437
DB00678,D051437
DB01104,D051437
DB00321,D015427
DB00564,D015427
DB00477,D015427
DB00501,D015427
DB00363,D015427
DB00907,D015427
DB00829,D015427
DB01075,D015427
DB01184,D015427
DB01142,D015427
DB00544,D015427
DB00472,D015427
DB00502,D015427
DB00458,D015427
DB01221,D015427
DB01235,D015427
DB00563,D015427
DB01174,D015427
DB00252,D015427
DB00571,D015427
DB00811,D015427
DB00313,D015427
DB00321,D012120
DB00490,D012120
DB00575,D012120
DB01151,D012120
DB00712,D012120
DB00502,D012120
DB01235,D012120
DB00333,D012120
DB00295,D012120
DB01183,D012120
DB00252,D012120
DB01037,D012120
DB00382,D012120
DB00802,D012120
DB00734,D012120
DB00334,D012128
DB01224,D012128
DB00285,D012128
DB00321,D012128
DB00182,D012128
DB01200,D012128
DB00921,D012128
DB00564,D012128
DB01242,D012128
DB00363,D012128
DB00907,D012128
DB00987,D012128
DB01151,D012128
DB01234,D012128
DB00829,D012128
DB01075,D012128
DB00280,D012128
DB01184,D012128
DB00668,D012128
DB00783,D012128
DB00813,D012128
DB00472,D012128
DB00502,D012128
DB01050,D012128
DB01235,D012128
DB00836,D012128
DB01577,D012128
DB00563,D012128
DB00211,D012128
DB00295,D012128
DB00332,D012128
DB01183,D012128
DB01400,D012128
DB00622,D012128
DB01337,D012128
DB01174,D012128
DB00925,D012128
DB00252,D012128
DB00860,D012128
DB00277,D012128
DB00656,D012128
DB00541,D012128
DB00917,D012128
DB01175,D012128
DB00342,D012128
DB00590,D012128
DB00734,D012128
DB01104,D012128
DB00950,D012131
DB01224,D012131
DB00316,D012131
DB00915,D012131
DB01118,D012131
DB00321,D012131
DB00608,D012131
DB00477,D012131
DB00501,D012131
DB00537,D012131
DB00907,D012131
DB00694,D012131
DB01151,D012131
DB00829,D012131
DB00390,D012131
DB00280,D012131
DB00988,D012131
DB01142,D012131
DB00668,D012131
DB00199,D012131
DB00783,D012131
DB00813,D012131
DB00544,D012131
DB00472,D012131
DB00695,D012131
DB00502,D012131
DB00458,D012131
DB01026,D012131
DB00281,D012131
DB00934,D012131
DB00333,D012131
DB00264,D012131
DB01204,D012131
DB01115,D012131
DB01100,D012131
DB01035,D012131
DB01069,D012131
DB01182,D012131
DB00571,D012131
DB00908,D012131
DB00468,D012131
DB00656,D012131
DB00831,D012131
DB00661,D012131
DB01165,D012131
DB01175,D012131
DB00927,D012131
DB01244,D012131
DB00637,D012131
DB00342,D012131
DB01211,D012131
DB00455,D012131
DB01167,D012131
DB00734,D012131
DB01388,D012131
DB00987,D012141
DB00997,D012141
DB00773,D012141
DB00563,D012141
DB00860,D012141
DB00635,D012141
DB00541,D012141
DB00242,D012141
DB00641,D012141
DB00441,D012148
DB00987,D012148
DB01234,D012148
DB00997,D012148
DB00563,D012148
DB00959,D012148
DB00635,D012148
DB00541,D012148
DB00242,D012148
DB00877,D012148
DB00915,D012164
DB00907,D012164
DB01234,D012164
DB00829,D012164
DB00997,D012164
DB00584,D012164
DB00696,D012164
DB00458,D012164
DB00281,D012164
DB01577,D012164
DB00264,D012164
DB00184,D012164
DB01136,D012206
DB00334,D012206
DB00285,D012206
DB00915,D012206
DB00321,D012206
DB00201,D012206
DB00501,D012206
DB01242,D012206
DB00363,D012206
DB00907,D012206
DB01151,D012206
DB01234,D012206
DB00829,D012206
DB00668,D012206
DB00977,D012206
DB00472,D012206
DB00458,D012206
DB00333,D012206
DB01577,D012206
DB01183,D012206
DB00704,D012206
DB00184,D012206
DB00396,D012206
DB00571,D012206
DB00206,D012206
DB00811,D012206
DB00313,D012206
DB01175,D012206
DB00358,D012206
DB00176,D012206
DB00715,D012206
DB00669,D012206
DB00734,D012206
DB01104,D012206
DB01136,D012208
DB01118,D012208
DB00321,D012208
DB00182,D012208
DB00363,D012208
DB00907,D012208
DB01184,D012208
DB00997,D012208
DB00668,D012208
DB00199,D012208
DB00502,D012208
DB01221,D012208
DB01577,D012208
DB01110,D012208
DB00683,D012208
DB01115,D012208
DB00252,D012208
DB01100,D012208
DB00908,D012208
DB00661,D012208
DB01211,D012208
DB00734,D012208
DB00877,D012208
DB01104,D012208
DB00398,D012509
DB00501,D012509
DB01234,D012509
DB00255,D012509
DB01075,D012509
DB00997,D012509
DB00783,D012509
DB00286,D012509
DB00977,D012509
DB00158,D012509
DB00635,D012509
DB00396,D012509
DB00675,D012509
DB00755,D012509
DB01229,D012509
DB01645,D012509
DB00361,D012559
DB01149,D012559
DB00441,D012559
DB00197,D012559
DB01224,D012559
DB00316,D012559
DB01118,D012559
DB00945,D012559
DB00564,D012559
DB00537,D012559
DB00907,D012559
DB00987,D012559
DB00694,D012559
DB00997,D012559
DB01016,D012559
DB01050,D012559
DB00458,D012559
DB01026,D012559
DB00563,D012559
DB00959,D012559
DB00252,D012559
DB00860,D012559
DB00635,D012559
DB00811,D012559
DB01045,D012559
DB00795,D012559
DB00675,D012559
DB00759,D012559
DB01586,D012559
DB00313,D012559
DB00495,D012559
DB00358,D012559
DB01211,D012559
DB00715,D012559
DB01149,D012563
DB00334,D012563
DB01224,D012563
DB00321,D012563
DB00810,D012563
DB00490,D012563
DB00477,D012563
DB00363,D012563
DB00907,D012563
DB00829,D012563
DB01075,D012563
DB00472,D012563
DB00623,D012563
DB00502,D012563
DB01235,D012563
DB00281,D012563
DB00264,D012563
DB00683,D012563
DB00252,D012563
DB00571,D012563
DB01623,D012563
DB00831,D012563
DB01175,D012563
DB00176,D012563
DB00715,D012563
DB00669,D012563
DB00734,D012563
DB01104,D012563
DB00555,D012640
DB01149,D012640
DB00197,D012640
DB01132,D012640
DB00412,D012640
DB00398,D012640
DB01268,D012640
DB00482,D012640
DB00619,D012640
DB01076,D012640
DB00285,D012640
DB00316,D012640
DB01118,D012640
DB00945,D012640
DB00921,D012640
DB00201,D012640
DB00564,D012640
DB00537,D012640
DB00363,D012640
DB00907,D012640
DB01394,D012640
DB00829,D012640
DB00586,D012640
DB01075,D012640
DB00254,D012640
DB00584,D012640
DB01050,D012640
DB00458,D012640
DB01026,D012640
DB01009,D012640
DB01577,D012640
DB00563,D012640
DB00959,D012640
DB00788,D012640
DB00627,D012640
DB01174,D012640
DB00252,D012640
DB00554,D012640
DB00860,D012640
DB00863,D012640
DB01045,D012640
DB00795,D012640
DB00675,D012640
DB00451,D012640
DB00656,D012640
DB01586,D012640
DB00313,D012640
DB01165,D012640
DB01211,D012640
DB00749,D012640
DB00443,D012678
DB00907,D012678
DB00586,D012678
DB01050,D012678
DB01009,D012678
DB00281,D012678
DB00959,D012678
DB00295,D012678
DB00788,D012678
DB01059,D012678
DB00564,D018805
DB01394,D018805
DB00255,D018805
DB00695,D018805
DB00563,D018805
DB00252,D018805
DB01045,D018805
DB00675,D018805
DB00175,D018805
DB00641,D018805
DB01136,D020230
DB00334,D020230
DB00412,D020230
DB00950,D020230
DB00203,D020230
DB01193,D020230
DB00316,D020230
DB00640,D020230
DB01118,D020230
DB00321,D020230
DB00945,D020230
DB01200,D020230
DB00201,D020230
DB00564,D020230
DB00608,D020230
DB00477,D020230
DB00501,D020230
DB01242,D020230
DB00907,D020230
DB01151,D020230
DB01396,D020230
DB00390,D020230
DB00343,D020230
DB00280,D020230
DB01184,D020230
DB01142,D020230
DB00997,D020230
DB00668,D020230
DB00199,D020230
DB00783,D020230
DB00544,D020230
DB04077,D020230
DB00502,D020230
DB01221,D020230
DB01026,D020230
DB00281,D020230
DB00333,D020230
DB01577,D020230
DB00264,D020230
DB01110,D020230
DB01183,D020230
DB00368,D020230
DB01092,D020230
DB01337,D020230
DB00252,D020230
DB00457,D020230
DB00860,D020230
DB01035,D020230
DB01069,D020230
DB01182,D020230
DB00571,D020230
DB00344,D020230
DB00908,D020230
DB00656,D020230
DB00755,D020230
DB00661,D020230
DB01165,D020230
DB01244,D020230
DB00342,D020230
DB01229,D020230
DB01211,D020230
DB00455,D020230
DB00734,D020230
DB00361,D012735
DB01136,D012735
DB00542,D012735
DB00519,D012735
DB00758,D012735
DB01268,D012735
DB00203,D012735
DB01098,D012735
DB01193,D012735
DB00819,D012735
DB00640,D012735
DB01118,D012735
DB00321,D012735
DB00182,D012735
DB00945,D012735
DB00887,D012735
DB00921,D012735
DB00201,D012735
DB00575,D012735
DB00907,D012735
DB01234,D012735
DB00320,D012735
DB00343,D012735
DB00988,D012735
DB00584,D012735
DB00668,D012735
DB00696,D012735
DB01196,D012735
DB00286,D012735
DB00977,D012735
DB00773,D012735
DB00813,D012735
DB00544,D012735
DB01016,D012735
DB04077,D012735
DB00741,D012735
DB00458,D012735
DB01065,D012735
DB01577,D012735
DB00563,D012735
DB00264,D012735
DB00295,D012735
DB00332,D012735
DB00627,D012735
DB00622,D012735
DB01115,D012735
DB00368,D012735
DB01580,D012735
DB01337,D012735
DB00252,D012735
DB00571,D012735
DB00811,D012735
DB00624,D012735
DB00277,D012735
DB00661,D012735
DB00570,D012735
DB00541,D012735
DB00445,D012735
DB00401,D012735
DB00802,D012735
DB01229,D012735
DB00790,D012735
DB00482,D020018
DB01076,D020018
DB00501,D020018
DB00563,D020018
DB00959,D020018
DB00812,D020018
DB00252,D020018
DB00860,D020018
DB00635,D020018
DB00495,D020018
DB00175,D020018
DB00641,D020018
DB01136,D012769
DB00542,D012769
DB00519,D012769
DB00796,D012769
DB00966,D012769
DB00559,D012769
DB00412,D012769
DB00177,D012769
DB00363,D012769
DB00907,D012769
DB00343,D012769
DB00584,D012769
DB00977,D012769
DB00328,D012769
DB01577,D012769
DB00968,D012769
DB00264,D012769
DB01115,D012769
DB01054,D012769
DB00368,D012769
DB00457,D012769
DB04216,D012769
DB00421,D012769
DB00661,D012769
DB00495,D012769
DB01023,D012769
DB00178,D012769
DB00590,D012769
DB00678,D012769
DB00641,D012769
DB00877,D012769
DB01388,D012769
DB00790,D012769
DB00317,D012770
DB00530,D012770
DB01118,D012770
DB00907,D012770
DB00563,D012770
DB00968,D012770
DB00959,D012770
DB01204,D012770
DB00860,D012770
DB00313,D012770
DB01229,D012770
DB00877,D012770
DB00349,D012772
DB00398,D012772
DB00619,D012772
DB00316,D012772
DB00443,D012772
DB00254,D012772
DB00252,D012772
DB00428,D012772
DB00277,D012772
DB00313,D012772
DB00715,D012772
DB01097,D012798
DB00437,D012798
DB00564,D012798
DB00907,D012798
DB00255,D012798
DB00544,D012798
DB00563,D012798
DB01174,D012798
DB00252,D012798
DB00755,D012798
DB00313,D012798
DB00637,D012798
DB00542,D012804
DB01132,D012804
DB00412,D012804
DB00523,D012804
DB01393,D012804
DB00887,D012804
DB01234,D012804
DB00783,D012804
DB01016,D012804
DB00741,D012804
DB00627,D012804
DB00396,D012804
DB04216,D012804
DB00428,D012804
DB01124,D012804
DB00313,D012804
DB00877,D012804
DB01136,D012817
DB00334,D012817
DB00482,D012817
DB01193,D012817
DB00316,D012817
DB01118,D012817
DB00564,D012817
DB00608,D012817
DB00501,D012817
DB00537,D012817
DB00363,D012817
DB00829,D012817
DB00343,D012817
DB01075,D012817
DB00254,D012817
DB00584,D012817
DB00695,D012817
DB00502,D012817
DB01050,D012817
DB00328,D012817
DB00934,D012817
DB00563,D012817
DB00959,D012817
DB00788,D012817
DB00184,D012817
DB01580,D012817
DB00812,D012817
DB00252,D012817
DB00860,D012817
DB00635,D012817
DB01035,D012817
DB00571,D012817
DB00908,D012817
DB00811,D012817
DB01045,D012817
DB00795,D012817
DB00675,D012817
DB00656,D012817
DB00313,D012817
DB00495,D012817
DB01165,D012817
DB00358,D012817
DB01211,D012817
DB00715,D012817
DB00678,D012817
DB00877,D012817
DB00334,D012848
DB00915,D012848
DB00182,D012848
DB01200,D012848
DB00564,D012848
DB00477,D012848
DB00575,D012848
DB00363,D012848
DB01151,D012848
DB00255,D012848
DB00988,D012848
DB00997,D012848
DB00813,D012848
DB00544,D012848
DB00472,D012848
DB00502,D012848
DB00458,D012848
DB01221,D012848
DB01235,D012848
DB01577,D012848
DB00968,D012848
DB00295,D012848
DB01183,D012848
DB00627,D012848
DB00184,D012848
DB01115,D012848
DB00925,D012848
DB01100,D012848
DB01032,D012848
DB00571,D012848
DB00206,D012848
DB01037,D012848
DB00382,D012848
DB00277,D012848
DB00451,D012848
DB00831,D012848
DB00313,D012848
DB01175,D012848
DB00715,D012848
DB00734,D012848
DB01136,D054138
DB00542,D054138
DB00519,D054138
DB01132,D054138
DB01248,D054138
DB00796,D054138
DB00966,D054138
DB00559,D054138
DB00398,D054138
DB01268,D054138
DB00203,D054138
DB00177,D054138
DB00619,D054138
DB01118,D054138
DB00321,D054138
DB00182,D054138
DB00945,D054138
DB00564,D054138
DB01212,D054138
DB00446,D054138
DB00501,D054138
DB00907,D054138
DB00987,D054138
DB00694,D054138
DB00829,D054138
DB01396,D054138
DB00390,D054138
DB00343,D054138
DB00280,D054138
DB00988,D054138
DB00997,D054138
DB00584,D054138
DB00668,D054138
DB00783,D054138
DB00813,D054138
DB00544,D054138
DB01016,D054138
DB00502,D054138
DB01577,D054138
DB00264,D054138
DB00295,D054138
DB01115,D054138
DB01054,D054138
DB00368,D054138
DB00457,D054138
DB00860,D054138
DB01182,D054138
DB00571,D054138
DB04216,D054138
DB00421,D054138
DB00428,D054138
DB00661,D054138
DB00495,D054138
DB00445,D054138
DB01177,D054138
DB00401,D054138
DB00927,D054138
DB01244,D054138
DB01229,D054138
DB00178,D054138
DB00590,D054138
DB00678,D054138
DB00790,D054138
DB00594,D012852
DB00564,D012852
DB01234,D012852
DB00997,D012852
DB00328,D012852
DB01009,D012852
DB00563,D012852
DB01045,D012852
DB00421,D012852
DB00428,D012852
DB00917,D012852
DB01136,D012871
DB01118,D012871
DB00321,D012871
DB00564,D012871
DB00477,D012871
DB00907,D012871
DB00694,D012871
DB00390,D012871
DB00343,D012871
DB00280,D012871
DB00584,D012871
DB00668,D012871
DB00544,D012871
DB00458,D012871
DB00281,D012871
DB01577,D012871
DB00264,D012871
DB00368,D012871
DB00457,D012871
DB00635,D012871
DB01182,D012871
DB00908,D012871
DB00428,D012871
DB00637,D012871
DB00877,D012871
DB01248,D012878
DB00316,D012878
DB00945,D012878
DB00564,D012878
DB00537,D012878
DB01242,D012878
DB00907,D012878
DB00343,D012878
DB00280,D012878
DB00997,D012878
DB00584,D012878
DB00668,D012878
DB01050,D012878
DB00328,D012878
DB00602,D012878
DB01235,D012878
DB00227,D012878
DB00563,D012878
DB00968,D012878
DB00959,D012878
DB00860,D012878
DB00635,D012878
DB01035,D012878
DB01045,D012878
DB00795,D012878
DB00605,D012878
DB00570,D012878
DB01165,D012878
DB01241,D012878
DB01229,D012878
DB00641,D012878
DB00361,D007319
DB01212,D007319
DB00446,D007319
DB00537,D007319
DB01394,D007319
DB00987,D007319
DB01234,D007319
DB00997,D007319
DB00199,D007319
DB00773,D007319
DB00544,D007319
DB00328,D007319
DB01065,D007319
DB00563,D007319
DB00959,D007319
DB00368,D007319
DB00860,D007319
DB00635,D007319
DB01045,D007319
DB00795,D007319
DB00570,D007319
DB00541,D007319
DB00445,D007319
DB01177,D007319
DB01229,D007319
DB00412,D012893
DB01193,D012893
DB01118,D012893
DB00201,D012893
DB00501,D012893
DB01396,D012893
DB00390,D012893
DB00280,D012893
DB00997,D012893
DB00668,D012893
DB00199,D012893
DB00773,D012893
DB00544,D012893
DB00458,D012893
DB01221,D012893
DB00281,D012893
DB01577,D012893
DB00563,D012893
DB00264,D012893
DB00683,D012893
DB00295,D012893
DB00184,D012893
DB01092,D012893
DB01580,D012893
DB00252,D012893
DB01035,D012893
DB01182,D012893
DB00571,D012893
DB00908,D012893
DB00468,D012893
DB00656,D012893
DB00661,D012893
DB01229,D012893
DB01167,D012893
DB00814,D013009
DB01248,D013009
DB00439,D013009
DB01076,D013009
DB00819,D013009
DB00915,D013009
DB01118,D013009
DB00945,D013009
DB00443,D013009
DB01393,D013009
DB00201,D013009
DB00564,D013009
DB00608,D013009
DB00363,D013009
DB00907,D013009
DB01394,D013009
DB00987,D013009
DB01234,D013009
DB00829,D013009
DB01142,D013009
DB00997,D013009
DB00741,D013009
DB01026,D013009
DB00227,D013009
DB00563,D013009
DB00968,D013009
DB00959,D013009
DB00683,D013009
DB00211,D013009
DB00295,D013009
DB01400,D013009
DB01337,D013009
DB00914,D013009
DB00252,D013009
DB00860,D013009
DB00635,D013009
DB01035,D013009
DB00571,D013009
DB00908,D013009
DB01045,D013009
DB00605,D013009
DB00759,D013009
DB00373,D013009
DB00313,D013009
DB00661,D013009
DB00570,D013009
DB00541,D013009
DB00115,D013009
DB00495,D013009
DB01241,D013009
DB00518,D013009
DB00358,D013009
DB01229,D013009
DB01211,D013009
DB01167,D013009
DB00734,D013009
DB00641,D013009
DB00796,D013035
DB00321,D013035
DB00997,D013035
DB00563,D013035
DB01174,D013035
DB00860,D013035
DB00635,D013035
DB00541,D013035
DB01211,D013035
DB00877,D013035
DB01097,D013064
DB00619,D013064
DB00564,D013064
DB01234,D013064
DB00741,D013064
DB00563,D013064
DB01174,D013064
DB00252,D013064
DB00755,D013064
DB00313,D013064
DB04557,D013064
DB00285,D013118
DB00907,D013118
DB00783,D013118
DB00977,D013118
DB00472,D013118
DB00396,D013118
DB00675,D013118
DB00624,D013118
DB00656,D013118
DB00715,D013118
DB00533,D013119
DB00316,D013119
DB00819,D013119
DB01118,D013119
DB00945,D013119
DB00537,D013119
DB01234,D013119
DB00829,D013119
DB00320,D013119
DB00254,D013119
DB00328,D013119
DB01221,D013119
DB00683,D013119
DB00295,D013119
DB00252,D013119
DB00635,D013119
DB00759,D013119
DB00755,D013119
DB00313,D013119
DB01165,D013119
DB00518,D013119
DB00519,D013163
DB00316,D013163
DB00182,D013163
DB00328,D013163
DB01065,D013163
DB01043,D013163
DB01577,D013163
DB00563,D013163
DB00683,D013163
DB00184,D013163
DB04216,D013163
DB00206,D013163
DB00605,D013163
DB00500,D013163
DB00313,D013163
DB00834,D013163
DB00349,D013203
DB01132,D013203
DB00412,D013203
DB00285,D013203
DB00316,D013203
DB00921,D013203
DB00564,D013203
DB00608,D013203
DB00477,D013203
DB00501,D013203
DB00537,D013203
DB01242,D013203
DB00575,D013203
DB00363,D013203
DB00907,D013203
DB00987,D013203
DB00514,D013203
DB00829,D013203
DB00255,D013203
DB01075,D013203
DB00502,D013203
DB00458,D013203
DB01221,D013203
DB01577,D013203
DB00184,D013203
DB01174,D013203
DB00571,D013203
DB00908,D013203
DB00140,D013203
DB00428,D013203
DB00755,D013203
DB00313,D013203
DB00541,D013203
DB00495,D013203
DB01175,D013203
DB01224,D013226
DB00477,D013226
DB01242,D013226
DB00575,D013226
DB00363,D013226
DB00829,D013226
DB00255,D013226
DB01075,D013226
DB00472,D013226
DB00502,D013226
DB00458,D013226
DB01577,D013226
DB00184,D013226
DB00656,D013226
