Disease_ID1,Disease_ID2,Similarity_Score
D053579,C535499,0
D053579,C564274,0.15487092760474153
D053579,C564258,0
D053579,C538261,0
D053579,C563897,0
D015212,D008228,0.053765574285464246
D015212,C564847,0.052697800617300915
D015212,D018232,0
D015212,C535865,0.040191175
D015212,D053713,0.002519263
D015212,C563236,0.0730169
D015212,D013915,0
D015212,D006111,0.027250687042290566
D015212,C536928,0.5112959642653908
D015212,C562794,0
D015212,C535393,0.03498658
D015212,C536746,0.054897738
D015212,D020326,0
D015212,C564714,0.043926975
D015212,D015794,0
D015212,C580192,0.087992906
D015212,D003919,0.020948612793472998
D015212,D056889,0
D015212,C536085,0.025973794429668517
D015212,C567924,0.009375862
D015212,C564118,0.009706587
D015212,C562901,0.059633239
D015212,D016649,0.005691083
D015212,C536692,0.049303389
D015212,D017241,0
D015212,D011470,0.028671783
D015212,D004832,0.010702669767170825
D015212,D016481,0.032092614720297695
D015212,C563949,0.4358843537653431
D015212,C563933,0.046911409
D015212,D053206,0
D015212,D010911,0.032756942
D015212,D002764,0.2861809322408334
D015212,D001249,0.047540428175022666
D015212,C563439,0
D015212,C563401,0.052158713051043935
D015212,C537243,0.047032568181801904
D015212,C566652,0.045060108
D015212,D015470,0.041244778
D015212,D009765,0.053441389
D015212,D005902,0.024333694300401554
D015212,D007896,0.035273617490153744
D015212,D010001,0.013925515928552467
D015212,C566530,0.033618484
D015212,C566404,0.02726465
D015212,C567038,0.049238895
D015212,C536253,0.027035409
D015212,D020190,0
D015212,D004831,0.016817958925565656
D015212,C565728,0.04343916
D015212,C535516,0.053371403889668344
D015212,C564676,0.052158713051043935
D015212,C535428,0
D015212,C564655,0.049851819
D015212,C537217,0
D015212,C537583,0.025368122905447498
D015212,D020325,0.002708267
D015212,D020326,0
D015212,D020325,0.002708267
D015212,D020326,0
D015212,C563817,0.037480484
D015212,C562694,0.03404224
D015212,D004832,0.010702669767170825
D015212,C565811,0.03404224
D015212,C562694,0.03404224
D015212,D017681,0.007963303
D015212,D010003,0.043044448
D015212,D001925,0.039534924759163335
D015212,C564296,0.3653714919945432
D015212,C535499,0.025506535080250248
D015212,C564274,0
D015212,C564258,0.051191863
D015212,C538261,0.037480484
D015212,C563897,0.058085046
D008228,C564847,0.057535036
D008228,D018232,0.25200346
D008228,C535865,0.04502841
D008228,D053713,0.007356498
D008228,C563236,0.4476850571779808
D008228,D013915,0.2805650562146311
D008228,D006111,0.32697359451558883
D008228,C536928,0.28195172216719466
D008228,C562794,0
D008228,C535393,0.039823815
D008228,C536746,0.059734973160409544
D008228,D020326,0
D008228,C564714,0.048764209928742905
D008228,D015794,0
D008228,C580192,0.5180830774792845
D008228,D003919,0.025785848
D008228,D056889,0
D008228,C536085,0.03081103
D008228,C567924,0.014213096935855285
D008228,C564118,0.014543821979770045
D008228,C562901,0.064470474
D008228,D016649,0.010528317718127279
D008228,C536692,0.054140624
D008228,D017241,0.003619581
D008228,D011470,0.033509018045661844
D008228,D004832,0.015539904943458227
D008228,D016481,0.03692985
D008228,C563949,0.4357017002440385
D008228,C563933,0.051748644
D008228,D053206,0.002711673
D008228,D010911,0.2174424796126678
D008228,D002764,0.031120088168781045
D008228,D001249,0.3668284789029369
D008228,C563439,0.002711673
D008228,C563401,0.056995948
D008228,C537243,0.24629031459762957
D008228,C566652,0.3993692841914561
D008228,D015470,0.35009753232926577
D008228,D009765,0.058278624
D008228,D005902,0.029170929476688957
D008228,D007896,0.040110853
D008228,D010001,0.018762751
D008228,C566530,0.038455719
D008228,C566404,0.32372793487114493
D008228,C567038,0.05407613
D008228,C536253,0.031872645
D008228,D020190,0
D008228,D004831,0.021655194
D008228,C565728,0.048276395
D008228,C535516,0.30018675176184295
D008228,C564676,0.056995948
D008228,C535428,0.004066738
D008228,C564655,0.054689054
D008228,C537217,0.003370668
D008228,C537583,0.030205358
D008228,D020325,0.007545502
D008228,D020326,0
D008228,D020325,0.007545502
D008228,D020326,0
D008228,C563817,0.042317718704525255
D008228,C562694,0.038879475
D008228,D004832,0.015539904943458227
D008228,C565811,0.038879475
D008228,C562694,0.038879475
D008228,D017681,0.3060117256295237
D008228,D010003,0.047881683517533344
D008228,D001925,0.04437216
D008228,C564296,0.035891575693419144
D008228,C535499,0.03034377
D008228,C564274,0
D008228,C564258,0.056029097831586896
D008228,C538261,0.042317718704525255
D008228,C563897,0.062922281
C564847,D018232,0
C564847,C535865,0.41996568361542347
C564847,D053713,0.006288725
C564847,C563236,0.076786361
C564847,D013915,0
C564847,D006111,0.39609205423546123
C564847,C536928,0.491194656
C564847,C562794,0
C564847,C535393,0.2839314963796062
C564847,C536746,0.058667199
C564847,D020326,0.34563959797888033
C564847,C564714,0.047696436
C564847,D015794,0.31564804569889393
C564847,C580192,0.091762367
C564847,D003919,0.081255046
C564847,D056889,0
C564847,C536085,0.3400295009201642
C564847,C567924,0.657797761
C564847,C564118,0.013476048311606714
C564847,C562901,0.0634027
C564847,D016649,0.009460544
C564847,C536692,0.3379294923086244
C564847,D017241,0.3229846322105135
C564847,D011470,0.032441244
C564847,D004832,0.6613207792967449
C564847,D016481,0.035862076
C564847,C563949,0.070180577
C564847,C563933,0.05068087
C564847,D053206,0.001643899
C564847,D010911,0.39692007878195434
C564847,D002764,0.030052314500617718
C564847,D001249,0.05130989
C564847,C563439,0.001643899
C564847,C563401,0.4042493533274751
C564847,C537243,0.050802029689925976
C564847,C566652,0.1936223517804892
C564847,D015470,0.045014239
C564847,D009765,0.05721085
C564847,D005902,0.4045824382631273
C564847,D007896,0.039043078998277816
C564847,D010001,0.017694977
C564847,C566530,0.2532450320537048
C564847,C566404,0.031034111941861342
C564847,C567038,0.4520528661021272
C564847,C536253,0.030804870965491383
C564847,D020190,0.6018583526096978
C564847,D004831,0.6779783326373525
C564847,C565728,0.4533294976023264
C564847,C535516,0.057140865397792416
C564847,C564676,0.4042493533274751
C564847,C535428,0.3635634168396954
C564847,C564655,0.2262528988147101
C564847,C537217,0.1936223517804892
C564847,C537583,0.4141546423611202
C564847,D020325,0.36257352642667634
C564847,D020326,0.34563959797888033
C564847,D020325,0.36257352642667634
C564847,D020326,0.34563959797888033
C564847,C563817,0.041249945036361924
C564847,C562694,0.7692196420391622
C564847,D004832,0.6613207792967449
C564847,C565811,0.7692196420391622
C564847,C562694,0.7692196420391622
C564847,D017681,0.011732764903195525
C564847,D010003,0.04681391
C564847,D001925,0.48509080084844547
C564847,C564296,0.20999520434201546
C564847,C535499,0.6111925309808331
C564847,C564274,0.6081588181120875
C564847,C564258,0.054961324163423565
C564847,C538261,0.041249945036361924
C564847,C563897,0.061854508
D018232,C535865,0
D018232,D053713,0
D018232,C563236,0.3079037212804455
D018232,D013915,0
D018232,D006111,0
D018232,C536928,0.1808753361364219
D018232,C562794,0
D018232,C535393,0
D018232,C536746,0
D018232,D020326,0
D018232,C564714,0
D018232,D015794,0
D018232,C580192,0.032599342
D018232,D003919,0
D018232,D056889,0
D018232,C536085,0
D018232,C567924,0
D018232,C564118,0
D018232,C562901,0.004239675
D018232,D016649,0
D018232,C536692,0
D018232,D017241,0
D018232,D011470,0
D018232,D004832,0
D018232,D016481,0
D018232,C563949,0.011017551683852322
D018232,C563933,0
D018232,D053206,0
D018232,D010911,0.12495826977926039
D018232,D002764,0
D018232,D001249,0
D018232,C563439,0
D018232,C563401,0
D018232,C537243,0.14883553373982736
D018232,C566652,0
D018232,D015470,0.23075787765116829
D018232,D009765,0
D018232,D005902,0
D018232,D007896,0
D018232,D010001,0
D018232,C566530,0
D018232,C566404,0
D018232,C567038,0
D018232,C536253,0
D018232,D020190,0
D018232,D004831,0
D018232,C565728,0
D018232,C535516,0.49167514007983437
D018232,C564676,0
D018232,C535428,0
D018232,C564655,0
D018232,C537217,0
D018232,C537583,0
D018232,D020325,0
D018232,D020326,0
D018232,D020325,0
D018232,D020326,0
D018232,C563817,0
D018232,C562694,0
D018232,D004832,0
D018232,C565811,0
D018232,C562694,0
D018232,D017681,0
D018232,D010003,0
D018232,D001925,0
D018232,C564296,0
D018232,C535499,0
D018232,C564274,0
D018232,C564258,0
D018232,C538261,0
D018232,C563897,0.002691483
C535865,D053713,0
C535865,C563236,0.064279736
C535865,D013915,0.23192414289190272
C535865,D006111,0.3681391229782456
C535865,C536928,0.3304409340229145
C535865,C562794,0.21358084140203673
C535865,C535393,0.3742252772511255
C535865,C536746,0.7449429471027174
C535865,D020326,0.15367351441701183
C535865,C564714,0.32825144754205526
C535865,D015794,0.2911225039501587
C535865,C580192,0.3400864269042377
C535865,D003919,0.021066864
C535865,D056889,0.26529624673585517
C535865,C536085,0.7844022758184698
C535865,C567924,0.17714315545496867
C535865,C564118,0.2754036613156468
C535865,C562901,0.32825144754205526
C535865,D016649,0
C535865,C536692,0.5502711351213126
C535865,D017241,0.2304212352845541
C535865,D011470,0.019934618947281834
C535865,D004832,0.1790859822878286
C535865,D016481,0.023355450798205092
C535865,C563949,0.3140259283505836
C535865,C563933,0.038174244801616755
C535865,D053206,0
C535865,D010911,0.20887940750725525
C535865,D002764,0.017545689
C535865,D001249,0.038803264252930056
C535865,C563439,0
C535865,C563401,0.42240163871138936
C535865,C537243,0.038295404
C535865,C566652,0.3154687370456637
C535865,D015470,0.032507614
C535865,D009765,0.31583262712810717
C535865,D005902,0.3717608654331252
C535865,D007896,0.3945678123268344
C535865,D010001,0.005188352
C535865,C566530,0.5315529984117778
C535865,C566404,0.37565651801133726
C535865,C567038,0.4512150142418612
C535865,C536253,0.39230322107876525
C535865,D020190,0.1499152442535821
C535865,D004831,0.18814618516809856
C535865,C565728,0.23142455703979897
C535865,C535516,0.45618554557219493
C535865,C564676,0.42240163871138936
C535865,C535428,0.33068551131094387
C535865,C564655,0.3475288963123168
C535865,C537217,0.3154687370456637
C535865,C537583,0.42263242451034344
C535865,D020325,0.16696310744186044
C535865,D020326,0.15367351441701183
C535865,D020325,0.16696310744186044
C535865,D020326,0.15367351441701183
C535865,C563817,0.31605744780428946
C535865,C562694,0.21846369456347414
C535865,D004832,0.1790859822878286
C535865,C565811,0.33388824752314206
C535865,C562694,0.21846369456347414
C535865,D017681,0
C535865,D010003,0.060937719
C535865,D001925,0.23121540737710924
C535865,C564296,0.33661303371694146
C535865,C535499,0.3560986332646666
C535865,C564274,0.22096777403561935
C535865,C564258,0.042454699
C535865,C538261,0.31605744780428946
C535865,C563897,0.049347882
D053713,C563236,0.35052327999933375
D053713,D013915,0
D053713,D006111,0
D053713,C536928,0.011033241
D053713,C562794,0.16721852305409377
D053713,C535393,0
D053713,C536746,0.008488662
D053713,D020326,0
D053713,C564714,0
D053713,D015794,0
D053713,C580192,0.04158383
D053713,D003919,0.23090792313893846
D053713,D056889,0
D053713,C536085,0
D053713,C567924,0
D053713,C564118,0
D053713,C562901,0.30695647041146723
D053713,D016649,0.041168798
D053713,C536692,0.002894313
D053713,D017241,0
D053713,D011470,0.34129460973161907
D053713,D004832,0
D053713,D016481,0
D053713,C563949,0.020002039340181233
D053713,C563933,0.000502333
D053713,D053206,0.20074233882317852
D053713,D010911,0
D053713,D002764,0
D053713,D001249,0.001131352
D053713,C563439,0.20074233882317852
D053713,C563401,0.005749637
D053713,C537243,0.3859155084021796
D053713,C566652,0
D053713,D015470,0
D053713,D009765,0.007032313
D053713,D005902,0
D053713,D007896,0
D053713,D010001,0
D053713,C566530,0.19090545626494074
D053713,C566404,0
D053713,C567038,0.20284190798327456
D053713,C536253,0
D053713,D020190,0
D053713,D004831,0
D053713,C565728,0
D053713,C535516,0.064188895
D053713,C564676,0.005749637
D053713,C535428,0
D053713,C564655,0.003442743
D053713,C537217,0
D053713,C537583,0
D053713,D020325,0
D053713,D020326,0
D053713,D020325,0
D053713,D020326,0
D053713,C563817,0
D053713,C562694,0
D053713,D004832,0
D053713,C565811,0
D053713,C562694,0
D053713,D017681,0
D053713,D010003,0
D053713,D001925,0
D053713,C564296,0
D053713,C535499,0
D053713,C564274,0
D053713,C564258,0.004782787
D053713,C538261,0
D053713,C563897,0.011675970470537011
C563236,D013915,0.019905868162031836
C563236,D006111,0.32208545315585635
C563236,C536928,0.35963508500931907
C563236,C562794,0.21176188841699214
C563236,C535393,0.059075140123054745
C563236,C536746,0.078986299
C563236,D020326,0.017403731240590248
C563236,C564714,0.068015535
C563236,D015794,0.008486442
C563236,C580192,0.35841290975720463
C563236,D003919,0.34391938928804944
C563236,D056889,0
C563236,C536085,0.050062355
C563236,C567924,0.033464422
C563236,C564118,0.033795147
C563236,C562901,0.3566190227255873
C563236,D016649,0.45233933243355057
C563236,C536692,0.2772553960553245
C563236,D017241,0.022870906
C563236,D011470,0.38987925987478744
C563236,D004832,0.03479123
C563236,D016481,0.056181175
C563236,C563949,0.090499676
C563236,C563933,0.36818644064580086
C563236,D053206,0.24024056658020848
C563236,D010911,0.5061595681730571
C563236,D002764,0.050371414
C563236,D001249,0.071628989
C563236,C563439,0.24024056658020848
C563236,C563401,0.076247274
C563236,C537243,0.6665482983914368
C563236,C566652,0.069148668
C563236,D015470,0.4237913961818142
C563236,D009765,0.077529949
C563236,D005902,0.048422255
C563236,D007896,0.059362178
C563236,D010001,0.038014076492869565
C563236,C566530,0.29503285730450607
C563236,C566404,0.051353210998054385
C563236,C567038,0.26136956662523464
C563236,C536253,0.05112397
C563236,D020190,0.015224577771123893
C563236,D004831,0.040906519489882776
C563236,C565728,0.06752772
C563236,C535516,0.5041882061666036
C563236,C564676,0.076247274
C563236,C535428,0.023318063527770126
C563236,C564655,0.073940379
C563236,C537217,0.022621992986061313
C563236,C537583,0.049456683
C563236,D020325,0.026796827443390604
C563236,D020326,0.017403731240590248
C563236,D020325,0.026796827443390604
C563236,D020326,0.017403731240590248
C563236,C563817,0.061569044
C563236,C562694,0.058130800344301334
C563236,D004832,0.03479123
C563236,C565811,0.058130800344301334
C563236,C562694,0.058130800344301334
C563236,D017681,0.032051864
C563236,D010003,0.067133009
C563236,D001925,0.063623485
C563236,C564296,0.055142901081448856
C563236,C535499,0.049595096
C563236,C564274,0.009026209
C563236,C564258,0.075280423
C563236,C538261,0.061569044
C563236,C563897,0.082173607
D013915,D006111,0
D013915,C536928,0.36248874477911175
D013915,C562794,0.2325979556139703
D013915,C535393,0
D013915,C536746,0.27791154535294094
D013915,D020326,0
D013915,C564714,0.3625915138146319
D013915,D015794,0.24186339306647725
D013915,C580192,0.3625915138146319
D013915,D003919,0
D013915,D056889,0.2127336095686946
D013915,C536085,0.21111604830401895
D013915,C567924,0
D013915,C564118,0
D013915,C562901,0.3625915138146319
D013915,D016649,0
D013915,C536692,0.3625915138146319
D013915,D017241,0.2508057748513024
D013915,D011470,0
D013915,D004832,0
D013915,D016481,0
D013915,C563949,0.013300083631122495
D013915,C563933,0
D013915,D053206,0
D013915,D010911,0
D013915,D002764,0
D013915,D001249,0
D013915,C563439,0
D013915,C563401,0
D013915,C537243,0
D013915,C566652,0.5690210915213716
D013915,D015470,0
D013915,D009765,0.000330357
D013915,D005902,0
D013915,D007896,0
D013915,D010001,0
D013915,C566530,0.024380481
D013915,C566404,0.3061658694690827
D013915,C567038,0.26906343588435305
D013915,C536253,0
D013915,D020190,0
D013915,D004831,0
D013915,C565728,0
D013915,C535516,0.36248874477911175
D013915,C564676,0
D013915,C535428,0
D013915,C564655,0.2859495775185353
D013915,C537217,0.2573018224756568
D013915,C537583,0.2859495775185353
D013915,D020325,0
D013915,D020326,0
D013915,D020325,0
D013915,D020326,0
D013915,C563817,0
D013915,C562694,0
D013915,D004832,0
D013915,C565811,0
D013915,C562694,0
D013915,D017681,0.2714804310231987
D013915,D010003,0
D013915,D001925,0
D013915,C564296,0.2763526080191292
D013915,C535499,0
D013915,C564274,0.16577472345052285
D013915,C564258,0
D013915,C538261,0
D013915,C563897,0.004974015
D006111,C536928,0.035764665
D006111,C562794,0
D006111,C535393,0.013308927491851374
D006111,C536746,0.033220086
D006111,D020326,0
D006111,C564714,0.022249323
D006111,D015794,0.27593741995178134
D006111,C580192,0.4932466920613738
D006111,D003919,0.303168981
D006111,D056889,0
D006111,C536085,0.2944266548582223
D006111,C567924,0
D006111,C564118,0
D006111,C562901,0.037955587
D006111,D016649,0.27591214791607727
D006111,C536692,0.2638142463957898
D006111,D017241,0
D006111,D011470,0.006994131
D006111,D004832,0
D006111,D016481,0.010414962653411441
D006111,C563949,0.3702462129281391
D006111,C563933,0.3571503755953026
D006111,D053206,0
D006111,D010911,0.3246531585204821
D006111,D002764,0.004605201
D006111,D001249,0.3135600609561903
D006111,C563439,0
D006111,C563401,0.030481061
D006111,C537243,0.025354916114915627
D006111,C566652,0.4101178471467529
D006111,D015470,0.019567125882833204
D006111,D009765,0.031763737
D006111,D005902,0.351325689
D006111,D007896,0.013595965423267487
D006111,D010001,0
D006111,C566530,0.2616984667487798
D006111,C566404,0.27635391895420514
D006111,C567038,0.39003074821340594
D006111,C536253,0.005357757
D006111,D020190,0
D006111,D004831,0
D006111,C565728,0.021761507632668507
D006111,C535516,0.031693752
D006111,C564676,0.030481061
D006111,C535428,0.30899633936152804
D006111,C564655,0.028174166621592757
D006111,C537217,0
D006111,C537583,0.35202188910989207
D006111,D020325,0
D006111,D020326,0
D006111,D020325,0
D006111,D020326,0
D006111,C563817,0.015802831461351596
D006111,C562694,0.012364587713097962
D006111,D004832,0
D006111,C565811,0.012364587713097962
D006111,C562694,0.012364587713097962
D006111,D017681,0
D006111,D010003,0.021366796274359688
D006111,D001925,0.017857273
D006111,C564296,0.009376688
D006111,C535499,0.003828883
D006111,C564274,0
D006111,C564258,0.029514210588413237
D006111,C538261,0.015802831461351596
D006111,C563897,0.036407394
C536928,C562794,0.3258702718271279
C536928,C535393,0.2783528921838476
C536928,C536746,0.393679018
C536928,D020326,0.331989528
C536928,C564714,0.5072940522400902
C536928,D015794,0.3433186592928505
C536928,C580192,0.5072940522400902
C536928,D003919,0.075825814
C536928,D056889,0.3038579761400041
C536928,C536085,0.3034163117936518
C536928,C567924,0.3632994230153796
C536928,C564118,0.018220564286801744
C536928,C562901,0.5072940522400902
C536928,D016649,0.01420506
C536928,C536692,0.5072940522400902
C536928,D017241,0.35234426574776684
C536928,D011470,0.03718576
C536928,D004832,0.365863145
C536928,D016481,0.040606592
C536928,C563949,0.4121668320204284
C536928,C563933,0.055425386
C536928,D053206,0.006388415
C536928,D010911,0.7035248610864658
C536928,D002764,0.29286943629229933
C536928,D001249,0.056054405658341765
C536928,C563439,0.006388415
C536928,C563401,0.3989690012396786
C536928,C537243,0.34538153827651236
C536928,C566652,0.3602316005362472
C536928,D015470,0.26292984348976456
C536928,D009765,0.061955366055868266
C536928,D005902,0.032847672
C536928,D007896,0.043787594973472864
C536928,D010001,0.022439493
C536928,C566530,0.2785043954980283
C536928,C566404,0.4188045011856582
C536928,C567038,0.3823617405733049
C536928,C536253,0.035549386940686434
C536928,D020190,0.3246341526977635
C536928,D004831,0.3779189442895293
C536928,C565728,0.4415742021661848
C536928,C535516,1
C536928,C564676,0.3989690012396786
C536928,C535428,0.00774348
C536928,C564655,0.3938328984275188
C536928,C537217,0.3602316005362472
C536928,C537583,0.3938328984275188
C536928,D020325,0.3491015076991943
C536928,D020326,0.331989528
C536928,D020325,0.3491015076991943
C536928,D020326,0.331989528
C536928,C563817,0.045994461
C536928,C562694,0.4304614664928102
C536928,D004832,0.365863145
C536928,C565811,0.4304614664928102
C536928,C562694,0.4304614664928102
C536928,D017681,0.016477280878390555
C536928,D010003,0.051558426
C536928,D001925,0.45900232988448914
C536928,C564296,0.40121755680219434
C536928,C535499,0.35719023043281006
C536928,C564274,0.3244357369127233
C536928,C564258,0.05970584
C536928,C538261,0.045994461
C536928,C563897,0.066599024
C562794,C535393,0.4388412944823294
C562794,C536746,0.2549809602175512
C562794,D020326,0
C562794,C564714,0.3541691026372682
C562794,D015794,0.21570854034392034
C562794,C580192,0.3228615362686338
C562794,D003919,0.32977294355711556
C562794,D056889,0.29559858614917556
C562794,C536085,0.19421928083708048
C562794,C567924,0
C562794,C564118,0
C562794,C562901,0.4104046320971836
C562794,D016649,0.15911225887096428
C562794,C536692,0.3538065391319265
C562794,D017241,0.33945529800292035
C562794,D011470,0.19631340053544682
C562794,D004832,0
C562794,D016481,0
C562794,C563949,0.006418341
C562794,C563933,0.268485068
C562794,D053206,0.23313598427920273
C562794,D010911,0
C562794,D002764,0
C562794,D001249,0
C562794,C563439,0.23313598427920273
C562794,C563401,0.20936189622605839
C562794,C537243,0.23579569727018068
C562794,C566652,0.23296553232630118
C562794,D015470,0
C562794,D009765,0.37297125518005814
C562794,D005902,0
C562794,D007896,0
C562794,D010001,0.2919077185194213
C562794,C566530,0.5932437519526286
C562794,C566404,0.2813836476872646
C562794,C567038,0.6117701331485961
C562794,C536253,0.21970928535441797
C562794,D020190,0
C562794,D004831,0
C562794,C565728,0
C562794,C535516,0.3258702718271279
C562794,C564676,0
C562794,C535428,0
C562794,C564655,0.26116107561410035
C562794,C537217,0.23296553232630118
C562794,C537583,0.26116107561410035
C562794,D020325,0
C562794,D020326,0
C562794,D020325,0
C562794,D020326,0
C562794,C563817,0
C562794,C562694,0
C562794,D004832,0
C562794,C565811,0
C562794,C562694,0
C562794,D017681,0
C562794,D010003,0.24507380469907997
C562794,D001925,0
C562794,C564296,0.25176776438607706
C562794,C535499,0
C562794,C564274,0.15043007219856808
C562794,C564258,0
C562794,C538261,0
C562794,C563897,0
C535393,C536746,0.17335549014716262
C535393,D020326,0.17219089389910067
C535393,C564714,0.029985215
C535393,D015794,0
C535393,C580192,0.3165478794597554
C535393,D003919,0.028112366
C535393,D056889,0.15152035370922648
C535393,C536085,0.3036064050615933
C535393,C567924,0.1966270008709226
C535393,C564118,0.2500748247579856
C535393,C562901,0.045691479
C535393,D016649,0
C535393,C536692,0.4453887591455499
C535393,D017241,0.20324393107729904
C535393,D011470,0.014730023318935226
C535393,D004832,0.19858711072265717
C535393,D016481,0.018150855169858482
C535393,C563949,0.3233521048995934
C535393,C563933,0.2715081116480984
C535393,D053206,0
C535393,D010911,0.22361211235124348
C535393,D002764,0.012341093442054429
C535393,D001249,0.033598669
C535393,C563439,0
C535393,C563401,0.7872173187055846
C535393,C537243,0.033090809
C535393,C566652,0.1634570952854067
C535393,D015470,0.027303018399280267
C535393,D009765,0.4376134769610405
C535393,D005902,0.010391934749962316
C535393,D007896,0.021331858
C535393,D010001,0
C535393,C566530,0.36824303587206614
C535393,C566404,0.013322890883298055
C535393,C567038,0.42651604543903454
C535393,C536253,0.013093649906928096
C535393,D020190,0.16746457200480838
C535393,D004831,0.20773150146655822
C535393,C565728,0.25345932360902423
C535393,C535516,0.039429644
C535393,C564676,0.7872173187055846
C535393,C535428,0
C535393,C564655,0.19196696484252082
C535393,C537217,0.1634570952854067
C535393,C537583,0.3778823951084386
C535393,D020325,0.1855837257263996
C535393,D020326,0.17219089389910067
C535393,D020325,0.1855837257263996
C535393,D020326,0.17219089389910067
C535393,C563817,0.18762234685119425
C535393,C562694,0.24335230728740473
C535393,D004832,0.19858711072265717
C535393,C565811,0.3462845472848919
C535393,C562694,0.24335230728740473
C535393,D017681,0
C535393,D010003,0.029102689
C535393,D001925,0.2614800907249938
C535393,C564296,0.2817806395677612
C535393,C535499,0.6832981758025186
C535393,C564274,0.16522500304284007
C535393,C564258,0.037250103
C535393,C538261,0.18762234685119425
C535393,C563897,0.044143287
C536746,D020326,0
C536746,C564714,0.39381355
C536746,D015794,0.2594399975319165
C536746,C580192,0.39381355
C536746,D003919,0.026918012
C536746,D056889,0.509438526
C536746,C536085,1
C536746,C567924,0.015345260634513202
C536746,C564118,0.13905407108205461
C536746,C562901,0.39381355
C536746,D016649,0.011660481416785195
C536746,C536692,0.39381355
C536746,D017241,0.2735076041076632
C536746,D011470,0.034641182
C536746,D004832,0.016672068642116122
C536746,D016481,0.038062014
C536746,C563949,0.2065392577046076
C536746,C563933,0.052880807598654656
C536746,D053206,0.003843837
C536746,D010911,0.038726340697095796
C536746,D002764,0.032252252
C536746,D001249,0.053509827
C536746,C563439,0.003843837
C536746,C563401,0.20073317260592471
C536746,C537243,0.053001967
C536746,C566652,0.37489916
C536746,D015470,0.047214177
C536746,D009765,0.1996000159950358
C536746,D005902,0.030303093
C536746,D007896,0.34206540311405653
C536746,D010001,0.019894914803497765
C536746,C566530,0.1692952523864411
C536746,C566404,0.3467043240106734
C536746,C567038,0.29565822786091356
C536746,C536253,0.33021184782466456
C536746,D020190,0
C536746,D004831,0.022787357800510978
C536746,C565728,0.049408558574500085
C536746,C535516,0.4091085444122151
C536746,C564676,0.20073317260592471
C536746,C535428,0.005198902
C536746,C564655,0.4093756890471866
C536746,C537217,0.37489916
C536746,C537583,0.4093756890471866
C536746,D020325,0.008677666
C536746,D020326,0
C536746,D020325,0.008677666
C536746,D020326,0
C536746,C563817,0.18097299838269965
C536746,C562694,0.040011638654929536
C536746,D004832,0.016672068642116122
C536746,C565811,0.15198497562031738
C536746,C562694,0.040011638654929536
C536746,D017681,0.013932702
C536746,D010003,0.063538514
C536746,D001925,0.045504324
C536746,C564296,0.39708374782361394
C536746,C535499,0.15998146010734085
C536746,C564274,0.2682348793704158
C536746,C564258,0.057161262
C536746,C538261,0.18097299838269965
C536746,C563897,0.064054445
D020326,C564714,0
D020326,D015794,0
D020326,C580192,0.032379737
D020326,D003919,0.029676407018333177
D020326,D056889,0
D020326,C536085,0.11200131375165964
D020326,C567924,0.239466455
D020326,C564118,0
D020326,C562901,0.00402007
D020326,D016649,0
D020326,C536692,0.2296561757117997
D020326,D017241,0.20747008110792028
D020326,D011470,0
D020326,D004832,0.24148685377947654
D020326,D016481,0
D020326,C563949,0.010797946709680905
D020326,C563933,0
D020326,D053206,0
D020326,D010911,0.2612586218845771
D020326,D002764,0
D020326,D001249,0
D020326,C563439,0
D020326,C563401,0.26968943540835955
D020326,C537243,0
D020326,C566652,0.1100217924945126
D020326,D015470,0
D020326,D009765,0
D020326,D005902,0
D020326,D007896,0
D020326,D010001,0
D020326,C566530,0.15342294313696223
D020326,C566404,0
D020326,C567038,0.1824101224980828
D020326,C536253,0
D020326,D020190,0.2061089663396781
D020326,D004831,0.25089854658939836
D020326,C565728,0.3015054481475925
D020326,C535516,0
D020326,C564676,0.26968943540835955
D020326,C535428,0
D020326,C564655,0.13084885642324606
D020326,C537217,0.1100217924945126
D020326,C537583,0.16046205020670706
D020326,D020325,0.652876785
D020326,D020326,1
D020326,D020325,0.652876785
D020326,D020326,1
D020326,C563817,0
D020326,C562694,0.29509970539304825
D020326,D004832,0.24148685377947654
D020326,C565811,0.29509970539304825
D020326,C562694,0.29509970539304825
D020326,D017681,0
D020326,D010003,0
D020326,D001925,0.32301258101882163
D020326,C564296,0.11933658478461202
D020326,C535499,0.23603014797706517
D020326,C564274,0.21089083004764647
D020326,C564258,0
D020326,C538261,0
D020326,C563897,0.002471878
C564714,D015794,0.6200461498412442
C564714,C580192,1
C564714,D003919,0.015947248
C564714,D056889,0.5573855554004166
C564714,C536085,0.3007623503105913
C564714,C567924,0.004374497
C564714,C564118,0.004705222
C564714,C562901,1
C564714,D016649,0.000689718
C564714,C536692,1
C564714,D017241,0.35025850637890915
C564714,D011470,0.023670418512653103
C564714,D004832,0.005701305
C564714,D016481,0.027091250363576357
C564714,C563949,0.061409751
C564714,C563933,0.041910044
C564714,D053206,0
C564714,D010911,0.027755577465429136
C564714,D002764,0.021281488635772304
C564714,D001249,0.042539063818301324
C564714,C563439,0
C564714,C563401,0.3050159021156541
C564714,C537243,0.042031204
C564714,C566652,0.35945260802379136
C564714,D015470,0.036243414
C564714,D009765,0.048440024215827805
C564714,D005902,0.019332329943680192
C564714,D007896,0.030272253133432424
C564714,D010001,0.4254640926112477
C564714,C566530,0.068912237
C564714,C566404,0.4166805664483519
