,src,dst,similarity
319806,DB01259,DB00947,0.4853634067157933
319820,DB01259,DB00977,0.4769134461815024
319831,DB01259,DB00996,0.507752566644378
319892,DB01259,DB01128,0.4942366156984075
319895,DB01259,DB01133,0.4217776634855969
319905,DB01259,DB01162,0.4241248442685195
319908,DB01259,DB01169,0.45859163491422095
319917,DB01259,DB01185,0.4882119116854753
319919,DB01259,DB01188,0.4127229089366169
319942,DB01259,DB01229,0.40526791757839464
319952,DB01259,DB01244,0.5812145067697926
319953,DB01259,DB01248,0.401038973306306
319954,DB01259,DB01254,0.5529490360224169
319956,DB01259,DB01259,1.0
319961,DB01259,DB01268,0.5542501910708022
319972,DB01259,DB01378,0.40586016383857765
319985,DB01259,DB01590,0.5064784180887636
319988,DB01259,DB02546,0.45264620616275336
319994,DB01259,DB06287,0.5055260531559778
319995,DB01260,DB00014,0.41892348832882814
319996,DB01260,DB00035,0.4503290865358845
319997,DB01260,DB00067,0.4432946343369258
319999,DB01260,DB00104,0.43879669815595346
320005,DB01260,DB00131,0.5369252869810014
320006,DB01260,DB00136,0.4845085080442222
320008,DB01260,DB00153,0.489541650894592
320011,DB01260,DB00163,0.41180575947231196
320014,DB01260,DB00169,0.4896546869766047
320017,DB01260,DB00177,0.4809618600848022
320020,DB01260,DB00180,0.804878048780488
320021,DB01260,DB00181,0.44038698246763225
320023,DB01260,DB00186,0.4210042996602629
320024,DB01260,DB00187,0.42047070474730047
320028,DB01260,DB00193,0.42583519260806035
320031,DB01260,DB00201,0.5562579115060023
320034,DB01260,DB00206,0.4088912012323845
320036,DB01260,DB00210,0.48937195591652816
320037,DB01260,DB00211,0.43511728988479065
320041,DB01260,DB00216,0.4874372856966335
320042,DB01260,DB00218,0.4464215482758407
320043,DB01260,DB00221,0.4639140354653473
320046,DB01260,DB00227,0.490745180217921
320049,DB01260,DB00240,0.9257488846398981
320052,DB01260,DB00244,0.41123032459611014
320053,DB01260,DB00245,0.45033660971365813
320054,DB01260,DB00246,0.4561119019610313
320055,DB01260,DB00248,0.44672369650659066
320057,DB01260,DB00255,0.4371802410648769
320060,DB01260,DB00264,0.4612491470559885
320061,DB01260,DB00268,0.4357382804130026
320063,DB01260,DB00273,0.44333262633017334
320064,DB01260,DB00275,0.475313848019828
320065,DB01260,DB00277,0.6184837618109708
320073,DB01260,DB00286,0.4181607320949467
320074,DB01260,DB00287,0.4165656350105005
320077,DB01260,DB00295,0.4452122606965945
320080,DB01260,DB00304,0.47772376579862835
320082,DB01260,DB00307,0.5042538102230142
320085,DB01260,DB00313,0.4866411659975167
320086,DB01260,DB00315,0.40694704817372584
320088,DB01260,DB00318,0.42571268348835173
320092,DB01260,DB00324,0.9119850187265919
320095,DB01260,DB00328,0.46303329604039883
320098,DB01260,DB00333,0.43435621646011385
320099,DB01260,DB00334,0.4245909478602699
320100,DB01260,DB00335,0.4612491470559885
320102,DB01260,DB00338,0.40166020385834944
320103,DB01260,DB00342,0.4572755711285325
320105,DB01260,DB00346,0.42522854071476085
320107,DB01260,DB00351,0.6778834130055391
320109,DB01260,DB00353,0.41948384629426666
320114,DB01260,DB00363,0.46135122801369977
320116,DB01260,DB00366,0.5605762022243445
320117,DB01260,DB00367,0.4713900274202365
320118,DB01260,DB00368,0.42595084135154976
320119,DB01260,DB00371,0.43359008296103835
320121,DB01260,DB00374,0.4572847024293875
320122,DB01260,DB00376,0.4556412931318274
320123,DB01260,DB00379,0.4078507701032614
320124,DB01260,DB00380,0.4217941858314715
320128,DB01260,DB00385,0.44282139436822304
320129,DB01260,DB00387,0.4549814034895105
320130,DB01260,DB00388,0.4269743783750945
320132,DB01260,DB00393,0.4740219149539044
320133,DB01260,DB00394,0.9075079149706015
320134,DB01260,DB00396,0.5079997304185967
320139,DB01260,DB00404,0.4297715695604223
320141,DB01260,DB00408,0.4595574265161695
320142,DB01260,DB00412,0.4712051502758146
320143,DB01260,DB00413,0.424741019943452
320146,DB01260,DB00421,0.5254952909810972
320148,DB01260,DB00424,0.462746117869499
320150,DB01260,DB00433,0.4043562424969987
320156,DB01260,DB00443,0.9287556415215991
320157,DB01260,DB00444,0.43993251586762455
320158,DB01260,DB00445,0.45310055517109565
320160,DB01260,DB00449,0.46474890237997335
320161,DB01260,DB00451,0.6114108351333877
320162,DB01260,DB00454,0.4711386124718768
320163,DB01260,DB00457,0.4286386200686762
320165,DB01260,DB00461,0.4477271740676591
320167,DB01260,DB00465,0.4497091358179612
320169,DB01260,DB00470,0.46471029512019985
320170,DB01260,DB00471,0.452944363553961
320172,DB01260,DB00475,0.43267283765744113
320174,DB01260,DB00477,0.448436362877733
320175,DB01260,DB00480,0.41751946013956065
320176,DB01260,DB00481,0.41898023041725946
320180,DB01260,DB00490,0.4052809553590062
320184,DB01260,DB00497,0.4156740353295127
320185,DB01260,DB00499,0.4708161493399808
320186,DB01260,DB00500,0.4497091358179612
320188,DB01260,DB00502,0.447698649771011
320189,DB01260,DB00508,0.41216275935022634
320190,DB01260,DB00514,0.5280213956556085
320193,DB01260,DB00521,0.46970275812153983
320194,DB01260,DB00523,0.4801155044973253
320199,DB01260,DB00533,0.4416619990641022
320202,DB01260,DB00537,0.41082782638643334
320208,DB01260,DB00547,0.7604373757455268
320213,DB01260,DB00554,0.4395963208417568
320216,DB01260,DB00559,0.5048077317265157
320221,DB01260,DB00571,0.45636989227521113
320222,DB01260,DB00572,0.46616541144254664
320223,DB01260,DB00573,0.4757438612369584
320224,DB01260,DB00575,0.4247329642940523
320225,DB01260,DB00580,0.4201297531458616
320230,DB01260,DB00588,0.7976603679369659
320231,DB01260,DB00590,0.43270636130400614
320232,DB01260,DB00591,0.7758987501714767
320235,DB01260,DB00596,0.7459064327485381
320236,DB01260,DB00598,0.448679754893796
320237,DB01260,DB00603,0.5156688403758853
320238,DB01260,DB00604,0.449140759958567
320240,DB01260,DB00608,0.42028788450399945
320241,DB01260,DB00611,0.4197214502130803
320242,DB01260,DB00612,0.4617235050846262
320244,DB01260,DB00620,0.9247619047619048
320246,DB01260,DB00623,0.6212973312437843
320247,DB01260,DB00624,0.4833739624210536
320251,DB01260,DB00635,0.8640697167755992
320252,DB01260,DB00636,0.44340018225997285
320253,DB01260,DB00637,0.4817783925986257
320254,DB01260,DB00640,0.41688183057638045
320258,DB01260,DB00647,0.41326281684618554
320260,DB01260,DB00651,0.4823426546227369
320261,DB01260,DB00652,0.4185469835637567
320263,DB01260,DB00654,0.4202741383066752
320264,DB01260,DB00655,0.4613293041068712
320266,DB01260,DB00659,0.4473132987444468
320268,DB01260,DB00668,0.5316437009234195
320272,DB01260,DB00675,0.42680193392983873
320273,DB01260,DB00678,0.46970966139264686
320274,DB01260,DB00679,0.4296711857999815
320277,DB01260,DB00687,0.5996279284924695
320280,DB01260,DB00694,0.44321009261971867
320282,DB01260,DB00696,0.4372123103216395
320284,DB01260,DB00704,0.42320925699247103
320288,DB01260,DB00712,0.4442246751232628
320289,DB01260,DB00714,0.4336147467423955
320292,DB01260,DB00717,0.514597477634402
320297,DB01260,DB00731,0.49004116884083465
320299,DB01260,DB00734,0.47299447131766836
320301,DB01260,DB00741,0.785002455470801
320304,DB01260,DB00747,0.462909800999662
320305,DB01260,DB00749,0.48804106325006735
320308,DB01260,DB00755,0.4792540383919928
320312,DB01260,DB00762,0.410038402205457
320314,DB01260,DB00764,0.8621689337965455
320318,DB01260,DB00773,0.4365589941938408
320321,DB01260,DB00783,0.42392814678286284
320323,DB01260,DB00788,0.44253632942447957
320327,DB01260,DB00796,0.4732236255807683
320328,DB01260,DB00800,0.42262467485228034
320332,DB01260,DB00810,0.431650940994742
320333,DB01260,DB00813,0.4665271771538187
320334,DB01260,DB00814,0.4417477007502762
320335,DB01260,DB00816,0.4548314775394356
320339,DB01260,DB00829,0.4267102837366315
320340,DB01260,DB00831,0.44358500255053385
320343,DB01260,DB00844,0.42721390613359883
320344,DB01260,DB00846,0.9491525423728814
320347,DB01260,DB00852,0.46495716524417513
320349,DB01260,DB00860,0.9316596931659693
320350,DB01260,DB00861,0.437905131935956
320351,DB01260,DB00863,0.4912074151005473
320357,DB01260,DB00876,0.47458337694051966
320360,DB01260,DB00882,0.43815362280842085
320366,DB01260,DB00899,0.41077829550867234
320367,DB01260,DB00901,0.4605275534749922
320370,DB01260,DB00905,0.42025914019852223
320375,DB01260,DB00912,0.4885381937525697
320377,DB01260,DB00917,0.45758556578562365
320379,DB01260,DB00921,0.441249457796086
320383,DB01260,DB00928,0.44201526839016814
320384,DB01260,DB00929,0.4641125110371352
320385,DB01260,DB00933,0.4340828947681607
320386,DB01260,DB00936,0.4349047300750255
320388,DB01260,DB00938,0.45558095110283986
320389,DB01260,DB00939,0.4063613887844073
320391,DB01260,DB00947,0.4560290448584263
320392,DB01260,DB00949,0.4416748339788965
320393,DB01260,DB00952,0.40196395611095753
320395,DB01260,DB00956,0.41224105972664304
320396,DB01260,DB00957,0.481033814336582
320398,DB01260,DB00959,0.929718875502008
320399,DB01260,DB00960,0.4560559783092872
320400,DB01260,DB00963,0.4446633269125418
320401,DB01260,DB00966,0.6427559695652406
320402,DB01260,DB00968,0.47484667452618395
320405,DB01260,DB00977,0.4736598072763936
320406,DB01260,DB00982,0.465649123084016
320407,DB01260,DB00983,0.46138079459126496
320409,DB01260,DB00988,0.44468295693408827
320412,DB01260,DB00991,0.44409788382763266
320417,DB01260,DB00997,0.4313560891250881
320420,DB01260,DB01001,0.45931642019115
320426,DB01260,DB01009,0.4365353944375448
320427,DB01260,DB01013,0.9193811074918568
320428,DB01260,DB01014,0.47104957864367086
320435,DB01260,DB01029,0.6456684573439183
320436,DB01260,DB01030,0.4128611289292825
320439,DB01260,DB01039,0.49286367763495215
320440,DB01260,DB01041,0.420913506436686
320442,DB01260,DB01043,0.44733894344287495
320446,DB01260,DB01062,0.45226361434798673
320447,DB01260,DB01063,0.4653765475345086
320448,DB01260,DB01064,0.4271627031084338
320449,DB01260,DB01067,0.4769576383437612
320450,DB01260,DB01068,0.45969560953464533
320451,DB01260,DB01069,0.41644190733422604
320452,DB01260,DB01070,0.4892389674129762
320455,DB01260,DB01075,0.4000904837590384
320456,DB01260,DB01076,0.44968406914366565
320459,DB01260,DB01085,0.4488449461857587
320464,DB01260,DB01099,0.42638102779540477
320472,DB01260,DB01118,0.6325652795646094
320477,DB01260,DB01128,0.47988196853027354
320479,DB01260,DB01132,0.482311481438896
320481,DB01260,DB01136,0.5249388342265868
320482,DB01260,DB01137,0.4437697873258613
320483,DB01260,DB01142,0.42054093814955334
320490,DB01260,DB01162,0.43253866924590206
320491,DB01260,DB01165,0.4437697873258613
320493,DB01260,DB01169,0.4208602101134537
320495,DB01260,DB01173,0.4664824042241997
320496,DB01260,DB01174,0.47912507161791235
320498,DB01260,DB01176,0.44409233379010155
320499,DB01260,DB01177,0.452719837157661
320500,DB01260,DB01181,0.40218111231671266
320502,DB01260,DB01185,0.5324948052815285
320506,DB01260,DB01192,0.411861104910459
320507,DB01260,DB01193,0.4683608656905385
320510,DB01260,DB01196,0.4405429837524207
320512,DB01260,DB01200,0.4754207784943028
320514,DB01260,DB01203,0.472816311235093
320515,DB01260,DB01204,0.4282151847219741
320517,DB01260,DB01214,0.46619610217585955
320521,DB01260,DB01221,0.41547785566829165
320522,DB01260,DB01222,0.9454770755885997
320523,DB01260,DB01223,0.6102615051910356
320524,DB01260,DB01224,0.45257675610187365
320527,DB01260,DB01229,0.40628279773789977
320528,DB01260,DB01231,0.44524001291106563
320530,DB01260,DB01233,0.4788549210566487
320531,DB01260,DB01234,0.769056532051708
320532,DB01260,DB01235,0.41388778418857225
320533,DB01260,DB01238,0.4567936840559439
320534,DB01260,DB01240,0.443783196884253
320535,DB01260,DB01241,0.460362367715309
320538,DB01260,DB01248,0.4110332511063546
320542,DB01260,DB01260,1.0
320544,DB01260,DB01262,0.44184669204953586
320545,DB01260,DB01267,0.47601391199453985
320551,DB01260,DB01327,0.4390432620645317
320552,DB01260,DB01351,0.43497048951662376
320554,DB01260,DB01359,0.461853015236076
320555,DB01260,DB01364,0.518336888364248
320559,DB01260,DB01395,0.5380048957444398
320560,DB01260,DB01399,0.4401089533194423
320562,DB01260,DB01403,0.42562826542928317
320563,DB01260,DB01406,0.46997939100201686
320564,DB01260,DB01410,0.9028112449799197
320565,DB01260,DB01427,0.4082531982716022
320571,DB01260,DB01623,0.4161018757776643
320573,DB01260,DB02546,0.4613451942490114
320575,DB01260,DB03904,0.4067473417067209
320578,DB01260,DB04861,0.4658833452112178
321041,DB01261,DB01076,0.4562276006680963
321128,DB01261,DB01261,1.0
321176,DB01262,DB00136,0.4211642649992074
321178,DB01262,DB00153,0.43073435093030693
321184,DB01262,DB00169,0.4313149489462634
321190,DB01262,DB00180,0.4408544205340938
321201,DB01262,DB00201,0.4122136196862783
321206,DB01262,DB00210,0.43884395818951966
321212,DB01262,DB00218,0.46062585211009366
321216,DB01262,DB00227,0.4771713401396032
321219,DB01262,DB00240,0.4428516009852217
321221,DB01262,DB00242,0.4788555507380528
321227,DB01262,DB00255,0.40276242875387563
321235,DB01262,DB00277,0.4725878467205887
321237,DB01262,DB00279,0.4220695490247983
321250,DB01262,DB00304,0.42283682876820244
321252,DB01262,DB00307,0.4198098313044236
321255,DB01262,DB00313,0.44688851964530674
321262,DB01262,DB00324,0.44272525327632684
321265,DB01262,DB00328,0.415037269682662
321277,DB01262,DB00351,0.4366210739196413
321287,DB01262,DB00367,0.4177122804990357
321291,DB01262,DB00374,0.40573139544043735
321294,DB01262,DB00380,0.4405769507681741
321298,DB01262,DB00385,0.4541139673833236
321303,DB01262,DB00394,0.4361551724137931
321304,DB01262,DB00396,0.40702154753365766
321312,DB01262,DB00412,0.4346940392155651
321316,DB01262,DB00421,0.4235525654517274
321326,DB01262,DB00443,0.4432660704642885
321327,DB01262,DB00444,0.45424055684054854
321328,DB01262,DB00445,0.45842423833904467
321331,DB01262,DB00451,0.42242287110303867
321335,DB01262,DB00461,0.4310902195768052
321337,DB01262,DB00465,0.44135120610069234
321345,DB01262,DB00480,0.40769073151823737
321355,DB01262,DB00499,0.43637648852478766
321356,DB01262,DB00500,0.43524938324227147
321364,DB01262,DB00523,0.4312620083130277
321369,DB01262,DB00533,0.41523456036959594
321372,DB01262,DB00537,0.42552339698971076
321378,DB01262,DB00547,0.44272525327632684
321383,DB01262,DB00554,0.4320579306048784
321393,DB01262,DB00573,0.43986900902939086
321395,DB01262,DB00580,0.40713665920204867
321400,DB01262,DB00588,0.44295858912893743
321402,DB01262,DB00591,0.4099381882703148
321405,DB01262,DB00596,0.44175741331015167
321407,DB01262,DB00603,0.42282043203279246
321414,DB01262,DB00620,0.4432660704642885
321416,DB01262,DB00623,0.42169778872174407
321417,DB01262,DB00624,0.4212940679626725
321420,DB01262,DB00631,0.4439560380377348
321421,DB01262,DB00635,0.44083330883571187
321422,DB01262,DB00636,0.4071198528960542
321434,DB01262,DB00655,0.4080075711330264
321447,DB01262,DB00687,0.44594841969831167
321450,DB01262,DB00694,0.44287248374210986
321458,DB01262,DB00712,0.4312700616285685
321462,DB01262,DB00717,0.4512649437348193
321467,DB01262,DB00731,0.449784473186577
321471,DB01262,DB00741,0.43556909991513165
321475,DB01262,DB00749,0.41754972851821154
321478,DB01262,DB00755,0.4311425082758454
321482,DB01262,DB00762,0.4199558213333246
321484,DB01262,DB00764,0.44336471978981534
321488,DB01262,DB00773,0.4388108090543712
321493,DB01262,DB00788,0.43412015357883565
321504,DB01262,DB00814,0.43156602787765364
321514,DB01262,DB00846,0.4398267344965701
321519,DB01262,DB00860,0.4453474569225333
321520,DB01262,DB00861,0.4312700616285685
321530,DB01262,DB00882,0.403747155566208
321545,DB01262,DB00912,0.44294523116460804
321553,DB01262,DB00928,0.9511111111111111
321556,DB01262,DB00936,0.427421410625113
321559,DB01262,DB00939,0.4042752111498644
321561,DB01262,DB00947,0.41153658536585364
321566,DB01262,DB00957,0.4210980520680316
321568,DB01262,DB00959,0.44448850574712634
321570,DB01262,DB00963,0.43510147925308956
321571,DB01262,DB00966,0.42092526718557915
321575,DB01262,DB00977,0.41746744718202633
321576,DB01262,DB00982,0.43693841095197444
321578,DB01262,DB00987,0.46624366035223636
321582,DB01262,DB00991,0.43314537898996813
321587,DB01262,DB00997,0.4384396314110235
321596,DB01262,DB01009,0.4077347900118135
321597,DB01262,DB01013,0.4380172529226223
321598,DB01262,DB01014,0.4411348164796842
321605,DB01262,DB01029,0.4081112734671976
321606,DB01262,DB01030,0.42199730502948457
321608,DB01262,DB01035,0.5244072171267883
321609,DB01262,DB01039,0.43458316930007346
321614,DB01262,DB01050,0.43506956807610236
321617,DB01262,DB01063,0.4318332103751458
321619,DB01262,DB01067,0.44098932789291534
321622,DB01262,DB01070,0.431089979324327
321624,DB01262,DB01073,0.4381565735770898
321626,DB01262,DB01076,0.4037890039418101
321634,DB01262,DB01099,0.6341806630420704
321642,DB01262,DB01118,0.4307370387257196
321647,DB01262,DB01128,0.4426557398808479
321649,DB01262,DB01132,0.43736394245362026
321652,DB01262,DB01137,0.46052584668607066
321661,DB01262,DB01165,0.46052584668607066
321669,DB01262,DB01177,0.460462425015042
321670,DB01262,DB01181,0.400643498195298
321672,DB01262,DB01185,0.42201643478356615
321680,DB01262,DB01196,0.4008926900249419
321685,DB01262,DB01204,0.45289617084766903
321692,DB01262,DB01222,0.44154600799330784
321693,DB01262,DB01223,0.4710077927084713
321701,DB01262,DB01234,0.4188442751734745
321705,DB01262,DB01241,0.415338459487627
321712,DB01262,DB01260,0.44184669204953586
321714,DB01262,DB01262,1.0
321729,DB01262,DB01395,0.44660514533999196
321730,DB01262,DB01399,0.43266519739401904
321733,DB01262,DB01406,0.4170587404226905
321734,DB01262,DB01410,0.43562344607561515
321743,DB01262,DB02546,0.44665251585356885
321750,DB01267,DB00014,0.4859664368310783
321751,DB01267,DB00035,0.5165471348762186
321752,DB01267,DB00067,0.502629726708297
321754,DB01267,DB00104,0.5625721758148258
321760,DB01267,DB00131,0.5364470081250263
321772,DB01267,DB00177,0.5359078513667347
321776,DB01267,DB00181,0.467740941473696
321778,DB01267,DB00186,0.47394313747518374
321779,DB01267,DB00187,0.5090968552516336
321783,DB01267,DB00193,0.5122838147022469
321786,DB01267,DB00201,0.4825751054819067
321792,DB01267,DB00211,0.5243319726074587
321796,DB01267,DB00216,0.6800434961832943
321798,DB01267,DB00221,0.5315715675485798
321804,DB01267,DB00240,0.4729435962667934
321808,DB01267,DB00245,0.529146193743597
321809,DB01267,DB00246,0.8240194124033362
321810,DB01267,DB00248,0.7695387212623004
321815,DB01267,DB00264,0.5360869579682711
321816,DB01267,DB00268,0.6827715942484697
321818,DB01267,DB00273,0.47233286848505046
321819,DB01267,DB00275,0.5309761449798517
321820,DB01267,DB00277,0.46197774809337017
321829,DB01267,DB00287,0.43727559077708494
321832,DB01267,DB00295,0.4638022315791605
321841,DB01267,DB00315,0.5502676075209973
321843,DB01267,DB00318,0.47420523290947864
321844,DB01267,DB00320,0.4729965526489648
321845,DB01267,DB00321,0.4763667266972094
321847,DB01267,DB00324,0.475202152985931
321853,DB01267,DB00333,0.46491388385391613
321854,DB01267,DB00334,0.6738736431633451
321855,DB01267,DB00335,0.5351301353415223
321858,DB01267,DB00342,0.5362629857435078
321860,DB01267,DB00346,0.5549130084780359
321864,DB01267,DB00353,0.5810008547066532
321865,DB01267,DB00354,0.4870022091703075
321869,DB01267,DB00363,0.7650177181533988
321871,DB01267,DB00366,0.5031916949564087
321873,DB01267,DB00368,0.5733492149621915
321874,DB01267,DB00371,0.4619614312990484
321877,DB01267,DB00376,0.4989383292315453
321884,DB01267,DB00387,0.49755061821098795
321885,DB01267,DB00388,0.5136475727926241
321888,DB01267,DB00394,0.48249318103051086
321894,DB01267,DB00404,0.4717701850126707
321896,DB01267,DB00408,0.7814562730823728
321898,DB01267,DB00413,0.6574259821637789
321903,DB01267,DB00424,0.49259344816022654
321905,DB01267,DB00433,0.5688937926822645
321906,DB01267,DB00434,0.5178817528981151
321911,DB01267,DB00443,0.4764501351506907
321915,DB01267,DB00449,0.5496835176243704
321916,DB01267,DB00451,0.45888825748423684
321917,DB01267,DB00454,0.5265794535190599
321918,DB01267,DB00457,0.5861026531000416
321919,DB01267,DB00458,0.525891965636936
321924,DB01267,DB00470,0.525356711019885
321925,DB01267,DB00471,0.477891610424704
321927,DB01267,DB00475,0.4679316624241481
321929,DB01267,DB00477,0.7309300025681774
321933,DB01267,DB00484,0.5346691304074743
321935,DB01267,DB00490,0.5999046776522631
321939,DB01267,DB00497,0.4723433525391765
321943,DB01267,DB00502,0.6105803013733448
321944,DB01267,DB00508,0.6102091372710423
321945,DB01267,DB00514,0.47639549502386497
321948,DB01267,DB00521,0.5404975211430597
321971,DB01267,DB00559,0.512406851368022
321976,DB01267,DB00571,0.5519559754085969
321977,DB01267,DB00572,0.5162937340765662
321979,DB01267,DB00575,0.5610934419136656
321985,DB01267,DB00588,0.4802683660841435
321986,DB01267,DB00590,0.5695713052953814
321987,DB01267,DB00591,0.4761069029182145
321991,DB01267,DB00598,0.5656768453862462
321993,DB01267,DB00604,0.5580600536234387
321996,DB01267,DB00611,0.488484763823439
321997,DB01267,DB00612,0.5398942681496585
321999,DB01267,DB00620,0.4756876394470782
322001,DB01267,DB00623,0.5481064756671367
322006,DB01267,DB00635,0.48340863507120124
322008,DB01267,DB00637,0.5303659493566895
322009,DB01267,DB00640,0.5140637265740553
322013,DB01267,DB00647,0.4733959730299253
322015,DB01267,DB00651,0.5044976577529097
322016,DB01267,DB00652,0.44037871923744665
322018,DB01267,DB00654,0.441409593786877
322021,DB01267,DB00659,0.4757329218161083
322023,DB01267,DB00668,0.5612566893834069
322024,DB01267,DB00669,0.5421959936939394
322028,DB01267,DB00678,0.5349898215649078
322029,DB01267,DB00679,0.6183306570294235
322037,DB01267,DB00696,0.6695169761495551
322039,DB01267,DB00704,0.49091833711311034
322044,DB01267,DB00714,0.6641067725372917
322054,DB01267,DB00734,0.970310391363023
322056,DB01267,DB00741,0.4875262314320347
322059,DB01267,DB00747,0.5076088492681479
322069,DB01267,DB00764,0.47279614611605075
322082,DB01267,DB00796,0.5329571005167808
322083,DB01267,DB00800,0.6247174520854885
322087,DB01267,DB00810,0.5093695023968853
322088,DB01267,DB00813,0.47801549344639155
322090,DB01267,DB00816,0.5087506325207349
322094,DB01267,DB00829,0.4755488375065952
322095,DB01267,DB00831,0.572185274036368
322098,DB01267,DB00844,0.48976074874713343
322099,DB01267,DB00846,0.4756615123058774
322102,DB01267,DB00852,0.41538889462370077
322104,DB01267,DB00860,0.47959216212588557
322106,DB01267,DB00863,0.5803016454804338
322112,DB01267,DB00876,0.5333897959644981
322121,DB01267,DB00899,0.48733760704534596
322122,DB01267,DB00901,0.5151906211035807
322125,DB01267,DB00905,0.456652008222798
322132,DB01267,DB00917,0.4543488806041102
322134,DB01267,DB00921,0.48377829917306087
322139,DB01267,DB00929,0.4408617495869193
322140,DB01267,DB00933,0.5935963019425728
322143,DB01267,DB00938,0.5492557962338405
322147,DB01267,DB00949,0.4797816129229244
322148,DB01267,DB00952,0.553876848704033
322149,DB01267,DB00953,0.4949041110164605
322150,DB01267,DB00956,0.47282269714046216
322153,DB01267,DB00959,0.477573225896423
322154,DB01267,DB00960,0.5508932728406587
322156,DB01267,DB00966,0.47812388940403433
322157,DB01267,DB00968,0.5391494786099039
322162,DB01267,DB00983,0.5412291525688989
322164,DB01267,DB00988,0.6917851988922653
322173,DB01267,DB00998,0.46164485905933433
322175,DB01267,DB01001,0.5286567587465051
322182,DB01267,DB01013,0.47891340268570154
322186,DB01267,DB01018,0.517777374711403
322190,DB01267,DB01029,0.4798357590495648
322197,DB01267,DB01043,0.5093630801693467
322201,DB01267,DB01062,0.5091700211059712
322205,DB01267,DB01068,0.4680531635950866
322206,DB01267,DB01069,0.5736934716209143
322210,DB01267,DB01075,0.5069497927038749
322214,DB01267,DB01085,0.4852824342032809
322227,DB01267,DB01118,0.5133380481253227
322236,DB01267,DB01136,0.6219658999699796
322238,DB01267,DB01142,0.6216179122535029
322241,DB01267,DB01151,0.42592569193097485
322245,DB01267,DB01162,0.5698737553371155
322250,DB01267,DB01173,0.499331919351893
322251,DB01267,DB01174,0.48370156107970175
322253,DB01267,DB01176,0.4561111801961917
322258,DB01267,DB01186,0.5336530557337493
322261,DB01267,DB01192,0.47180755163627336
322262,DB01267,DB01193,0.5459215218184217
322267,DB01267,DB01200,0.8331834639968653
322269,DB01267,DB01203,0.5391381625759835
322272,DB01267,DB01214,0.5379349585265795
322276,DB01267,DB01221,0.5198728662028709
322277,DB01267,DB01222,0.48012318735049403
322278,DB01267,DB01223,0.46318297841888717
322279,DB01267,DB01224,0.8044069400203452
322283,DB01267,DB01231,0.5029016807726617
322285,DB01267,DB01233,0.5975941648554274
322286,DB01267,DB01234,0.47541207121886747
322287,DB01267,DB01235,0.6172754115607014
322288,DB01267,DB01238,0.8140456277448616
322289,DB01267,DB01240,0.482601245479041
322297,DB01267,DB01260,0.47601391199453985
322300,DB01267,DB01267,1.0
322307,DB01267,DB01351,0.47698668133463545
322309,DB01267,DB01359,0.5588926649253313
322310,DB01267,DB01364,0.5125630665402924
322317,DB01267,DB01403,0.6713658897801169
322319,DB01267,DB01410,0.48454300791532084
322326,DB01267,DB01623,0.6259563081588689
322332,DB01267,DB04844,0.40714946820556003
322333,DB01267,DB04861,0.551969016938786
322338,DB01268,DB00091,0.46090641991728004
322351,DB01268,DB00163,0.4028944930777582
322357,DB01268,DB00177,0.42471050197669186
322359,DB01268,DB00179,0.4519063818192465
322371,DB01268,DB00201,0.4265535465150941
322387,DB01268,DB00230,0.4429926404690885
322404,DB01268,DB00275,0.4205185549276018
322422,DB01268,DB00307,0.5315485491897026
322427,DB01268,DB00316,0.4359627557359566
322435,DB01268,DB00328,0.44059899553499754
322447,DB01268,DB00351,0.41677817514303256
322453,DB01268,DB00361,0.4138307177501723
322476,DB01268,DB00398,0.7936987567555157
322486,DB01268,DB00421,0.40517627437153636
322505,DB01268,DB00461,0.41596061957710534
322515,DB01268,DB00480,0.48031030641582034
322525,DB01268,DB00499,0.5422262316739387
322534,DB01268,DB00523,0.541558212163564
322537,DB01268,DB00530,0.5560097722220835
322539,DB01268,DB00533,0.411985503100969
322553,DB01268,DB00554,0.41923735302905346
322556,DB01268,DB00559,0.40223374521649885
322563,DB01268,DB00573,0.42638412949747195
322569,DB01268,DB00586,0.4250424900374748
322573,DB01268,DB00593,0.4892599451780531
322580,DB01268,DB00608,0.412973572426745
322583,DB01268,DB00619,0.6061466678992925
322607,DB01268,DB00661,0.4480911497332423
322612,DB01268,DB00675,0.5236086226324016
322613,DB01268,DB00678,0.4206999134780592
322617,DB01268,DB00687,0.4115493561674004
322628,DB01268,DB00712,0.4166047310931295
322631,DB01268,DB00716,0.4189748263910585
322645,DB01268,DB00749,0.4336817380170715
322648,DB01268,DB00755,0.522956738410051
322659,DB01268,DB00775,0.4042242400114618
322663,DB01268,DB00788,0.41094266094120613
322667,DB01268,DB00796,0.41718353973822603
322674,DB01268,DB00814,0.42396671870778135
322690,DB01268,DB00861,0.4157926088244172
322692,DB01268,DB00864,0.5073838181435195
322697,DB01268,DB00876,0.42272834109692553
322729,DB01268,DB00939,0.44065716985061204
322731,DB01268,DB00947,0.5151955041398965
322740,DB01268,DB00963,0.4180063220435652
322741,DB01268,DB00966,0.4179941594218412
322745,DB01268,DB00977,0.5041973545125126
322752,DB01268,DB00991,0.41195823009084503
322756,DB01268,DB00996,0.5191775235027484
322766,DB01268,DB01009,0.4138422600677478
322768,DB01268,DB01014,0.4025349380992335
322775,DB01268,DB01029,0.43002220769340377
322780,DB01268,DB01041,0.4428785889264644
322812,DB01268,DB01118,0.445157571343959
