Drug,Drug_1,similarity
DB01132,DB00445,0.4296328399284155
DB01132,DB01177,0.4243186180794682
DB01132,DB00834,0.49407027298619083
DB01132,DB00401,0.3074806664594538
DB01132,DB00518,0.35545805805964337
DB01132,DB00637,0.32575986538821067
DB01132,DB04557,0.5362102259700104
DB01132,DB01229,0.3936248007924244
DB01132,DB00178,0.322044385
DB01132,DB00749,0.5054946823578019
DB01132,DB00539,0.4642319623759847
DB01132,DB00242,0.38567775359567974
DB01132,DB00715,0.30379151670670734
DB01132,DB00734,0.3061002464973355
DB01132,DB00678,0.3278445795242345
DB01132,DB01645,0.45624228783499415
DB01132,DB00877,0.375747945
DB01132,DB00936,0.4305848303658493
DB01132,DB01388,0.31930525
DB01132,DB00790,0.3092164611457988
DB01136,DB00349,0.4473166597110348
DB01136,DB00361,0.40999288759978647
DB01136,DB01136,1
DB01136,DB00542,0.3306216689536377
DB01136,DB01097,0.34334932179316513
DB01136,DB01149,0.5284555279486655
DB01136,DB00519,0.32044672956844766
DB01136,DB00441,0.3590840148497176
DB01136,DB00197,0.3824787543860591
DB01136,DB01132,0.37535928276030406
DB01136,DB00549,0.3630297974100672
DB01136,DB00814,0.4023074012336798
DB01136,DB01248,0.42375869
DB01136,DB00334,0.5647022530846418
DB01136,DB00796,0.5021280033446006
DB01136,DB00966,0.5418418068501659
DB01136,DB00559,0.49865969874609767
DB01136,DB00412,0.3800497045643911
DB01136,DB00950,0.3668667555718445
DB01136,DB00471,0.4651142425713313
DB01136,DB00523,0.40540710270981695
DB01136,DB00533,0.40962652758681767
DB01136,DB00967,0.3623546796592965
DB01136,DB00317,0.3820248963254425
DB01136,DB00398,0.3225649944148555
DB01136,DB01268,0.38468666629920917
DB01136,DB00482,0.48921435016479825
DB01136,DB00177,0.5008327923568785
DB01136,DB00619,0.3093670128571417
DB01136,DB01261,0.30337310307714355
DB01136,DB01076,0.3669826959635707
DB01136,DB00530,0.3921676985060703
DB01136,DB01224,0.6179031013341069
DB01136,DB01254,0.3928679650895548
DB01136,DB00285,0.31024046563452595
DB01136,DB01193,0.5209105116247397
DB01136,DB00316,0.38154855117928804
DB01136,DB03128,0.3221244745689912
DB01136,DB00640,0.4356894181630453
DB01136,DB01118,0.5824194776791215
DB01136,DB00321,0.45163748850851987
DB01136,DB00182,0.34396212587335917
DB01136,DB00276,0.3734561040537298
DB01136,DB01435,0.36660077704578303
DB01136,DB00945,0.3495841485775437
DB01136,DB00443,0.5236201002112415
DB01136,DB01393,0.377791485
DB01136,DB00810,0.43094961143696914
DB01136,DB01200,0.613917167
DB01136,DB00887,0.34561000358670985
DB01136,DB00921,0.4405951857367567
DB01136,DB00490,0.4289982060649311
DB01136,DB00201,0.5136760987831971
DB01136,DB00564,0.32373712733927634
DB01136,DB01327,0.33980844150408035
DB01136,DB00446,0.3402805889174554
DB01136,DB00608,0.3831831857007897
DB01136,DB01114,0.47352263437729314
DB01136,DB00477,0.5898363770881083
DB01136,DB00122,0.3136344120625259
DB01136,DB00537,0.39044949554638114
DB01136,DB00845,0.30596704719572265
DB01136,DB00882,0.46096667473338365
DB01136,DB01242,0.323538445
DB01136,DB00575,0.5182541583541144
DB01136,DB00257,0.32336402867970815
DB01136,DB00363,0.597701643
DB01136,DB01394,0.41845654034104013
DB01136,DB00987,0.31465895425118157
DB01136,DB00694,0.36856127428982566
DB01136,DB01151,0.3444655449707832
DB01136,DB01234,0.559690606
DB01136,DB00514,0.4652994438979455
DB01136,DB00829,0.44862444327423184
DB01136,DB00586,0.38819344014875184
DB01136,DB00255,0.45380590034213886
DB01136,DB00861,0.4061280005652743
DB01136,DB01396,0.36428623831870405
DB01136,DB00390,0.36401862012066655
DB01136,DB00320,0.3064441846930883
DB01136,DB00343,0.40985530439908535
DB01136,DB01075,0.44350550095157915
DB01136,DB00280,0.30730639673874416
DB01136,DB01184,0.4726838921236203
DB01136,DB00988,0.5657919679470317
DB01136,DB01142,0.5346530202096543
DB01136,DB00997,0.4150315631606798
DB01136,DB00584,0.32258514920365383
DB01136,DB00668,0.5967000254644096
DB01136,DB00696,0.5214422992317566
DB01136,DB00783,0.47433317302757216
DB01136,DB01196,0.4756951506690563
DB01136,DB00286,0.4386894889382524
DB01136,DB00655,0.451026487
DB01136,DB00903,0.3312725966221328
DB01136,DB00977,0.45524645183117446
DB01136,DB00773,0.37164560914395334
DB01136,DB00813,0.46676936033569766
DB01136,DB00472,0.3397894405675253
DB01136,DB00875,0.4664962230231697
DB01136,DB00623,0.5523851140723665
DB01136,DB00690,0.47026180576951515
DB01136,DB00712,0.4130296648226596
DB01136,DB00158,0.3142511676447205
DB01136,DB01016,0.360046832
DB01136,DB00502,0.4927455201458047
DB01136,DB00741,0.5327271975343478
DB01136,DB01050,0.39003369503254626
DB01136,DB00458,0.4233763240596911
DB01136,DB00328,0.4025611824884825
DB01136,DB01221,0.431071717
DB01136,DB01026,0.38513080769648167
DB01136,DB01009,0.41415753128632443
DB01136,DB01235,0.45239300594176973
DB01136,DB00281,0.33592464727200405
DB01136,DB00836,0.42352480705875767
DB01136,DB00227,0.3646794604931743
DB01136,DB00934,0.46978676869971797
DB01136,DB00643,0.3779910128585358
DB01136,DB01065,0.6346668118804982
DB01136,DB01043,0.4631358585143357
DB01136,DB00371,0.4315066615929107
DB01136,DB00333,0.43142923212217066
DB01136,DB01577,0.34051540347823295
DB01136,DB00134,0.3622437364237996
DB01136,DB00968,0.4961073073171484
DB01136,DB00959,0.5245450879292469
DB01136,DB00264,0.5151530812150541
DB01136,DB01110,0.436752004
DB01136,DB00683,0.4401552555257089
DB01136,DB00211,0.4871961110538125
DB01136,DB01204,0.3720840341648352
DB01136,DB00295,0.44225409560995005
DB01136,DB01183,0.6309818856990094
DB01136,DB00704,0.4395541904919508
DB01136,DB00788,0.4126794552668073
DB01136,DB01400,0.31474016140773814
DB01136,DB00622,0.3274864080117406
DB01136,DB00184,0.4545349293397945
DB01136,DB01115,0.4761299680621696
DB01136,DB01595,0.45968389906158585
DB01136,DB01054,0.4370895927444025
DB01136,DB00368,0.532802807
DB01136,DB01059,0.37443815982111334
DB01136,DB01092,0.36514536775371015
DB01136,DB01580,0.3551769840275493
DB01136,DB00914,0.46609372254560166
DB01136,DB01174,0.48620304049112084
DB01136,DB00925,0.352939172
DB01136,DB00812,0.414696836
DB01136,DB00252,0.31231829887816137
DB01136,DB01100,0.5039823978231067
DB01136,DB00554,0.40671829100246715
DB01136,DB00457,0.5427658696352675
DB01136,DB00860,0.5257913491455978
DB01136,DB00635,0.530666194
DB01136,DB01035,0.35665658608383316
DB01136,DB00396,0.48383488490893645
DB01136,DB01069,0.46675920930003184
DB01136,DB01182,0.3414607216707915
DB01136,DB00571,0.5217059234984541
DB01136,DB04216,0.31074939404481666
DB01136,DB01103,0.33186086902569367
DB01136,DB00908,0.36371594163410087
DB01136,DB00863,0.48777183698796694
DB01136,DB00206,0.35046117830737883
DB01136,DB00811,0.313362773
DB01136,DB00140,0.3186272820701512
DB01136,DB00795,0.3616663713278845
DB01136,DB00421,0.3736942281786237
DB01136,DB01138,0.3328277025752893
DB01136,DB00605,0.3354264059048795
DB01136,DB00382,0.33288832016182934
DB01136,DB00675,0.47205847704036147
DB01136,DB00624,0.4754311807176306
DB01136,DB00470,0.4562744780546077
DB01136,DB00277,0.5329848555256197
DB01136,DB01623,0.4599683449613057
DB01136,DB00451,0.506666302
DB01136,DB00373,0.332841457
DB01136,DB00500,0.37537213452081936
DB01136,DB00656,0.49912536158451487
DB01136,DB00755,0.4152142877902918
DB01136,DB00831,0.5133314413390276
DB01136,DB00726,0.34411862490652395
DB01136,DB01586,0.34473741907231187
DB01136,DB00313,0.5323931411594475
DB01136,DB00661,0.4910398151924518
DB01136,DB00570,0.4280033894332178
DB01136,DB00541,0.4230038774745886
DB01136,DB00115,0.3045488241834104
DB01136,DB00495,0.37692989096950164
DB01136,DB00917,0.4181130020238814
DB01136,DB01165,0.37138675599555704
DB01136,DB01241,0.3406600078867367
DB01136,DB00445,0.3741708703495608
DB01136,DB01177,0.36272214309088185
DB01136,DB01175,0.3153873982230058
DB01136,DB00834,0.5359470080317577
DB01136,DB01023,0.485443001
DB01136,DB00401,0.4584671850684612
DB01136,DB00802,0.422312355
DB01136,DB01244,0.4875399144563042
DB01136,DB00518,0.3669391174016368
DB01136,DB00637,0.5488729732338227
DB01136,DB00342,0.5058795927464573
DB01136,DB04557,0.35644400781843205
DB01136,DB01229,0.42344683814926865
DB01136,DB00178,0.316720564
DB01136,DB00590,0.5423063924913326
DB01136,DB00749,0.4030171052581247
DB01136,DB00539,0.4600847313958835
DB01136,DB00455,0.47525682732657354
DB01136,DB00242,0.390966929
DB01136,DB00715,0.313324715
DB01136,DB00669,0.4266485478221025
DB01136,DB00734,0.6212636381667794
DB01136,DB00740,0.4448936908936461
DB01136,DB00678,0.5030676022874003
DB01136,DB01645,0.4580614878480122
DB01136,DB00877,0.35209604439675385
DB01136,DB00936,0.3618347914609433
DB01136,DB01104,0.3154046388366403
DB01136,DB01388,0.3128412006430345
DB01138,DB00349,0.3280717014672365
DB01138,DB00361,0.3151954132135242
DB01138,DB01136,0.3328277025752893
DB01138,DB01097,0.32582684954626184
DB01138,DB01149,0.320134464
DB01138,DB00197,0.3541051401486975
DB01138,DB01132,0.34817196620943713
DB01138,DB00814,0.3540021629242604
DB01138,DB01248,0.3655048280735227
DB01138,DB00796,0.33826304917598654
DB01138,DB00966,0.35154803315415367
DB01138,DB00559,0.3171385715617629
DB01138,DB00412,0.35103440870380315
DB01138,DB00523,0.34759999151063337
DB01138,DB00533,0.36746656438135816
DB01138,DB00398,0.3910087094669688
DB01138,DB01268,0.30056271538896184
DB01138,DB00482,0.3492058223588715
DB01138,DB00203,0.30798763567600385
DB01138,DB00177,0.344380236
DB01138,DB01076,0.3501189748590245
DB01138,DB00530,0.3505566133164118
DB01138,DB01224,0.3201641660271622
DB01138,DB00973,0.3232216291428622
DB01138,DB01254,0.310571305
DB01138,DB00316,0.3411860052405388
DB01138,DB01118,0.35343845250396133
DB01138,DB00321,0.3223788394494345
DB01138,DB00276,0.34177281902467915
DB01138,DB01435,0.35081055230075653
DB01138,DB00443,0.3340338237498169
DB01138,DB01393,0.36926966572709685
DB01138,DB01200,0.3122143982197387
DB01138,DB00887,0.34600979830414186
DB01138,DB00201,0.32200127046727073
DB01138,DB00564,0.40773582574406686
DB01138,DB01327,0.3159448695375823
DB01138,DB01212,0.3241710924264056
DB01138,DB00446,0.3128329000737928
DB01138,DB00608,0.30096693988959733
DB01138,DB01114,0.3000375347987257
DB01138,DB00477,0.3098157490633915
DB01138,DB00122,0.31626918999544057
DB01138,DB00537,0.3436148913751585
DB01138,DB00845,0.37978123227374067
DB01138,DB00882,0.37074252839650895
DB01138,DB01242,0.32598800345125667
DB01138,DB00257,0.43538686308725166
DB01138,DB00363,0.32520437795265567
DB01138,DB00907,0.30720000608150616
DB01138,DB01394,0.3221056801918916
DB01138,DB00694,0.3211910779352009
DB01138,DB01234,0.3538164526787006
DB01138,DB00829,0.31697051596232834
DB01138,DB00586,0.3474028611108395
DB01138,DB00255,0.38156260616183585
DB01138,DB00861,0.3485468284750632
DB01138,DB00320,0.3028206324213478
DB01138,DB00280,0.3050113942632393
DB01138,DB01184,0.307310598
DB01138,DB00997,0.3345054517086144
DB01138,DB00668,0.31486979899253287
DB01138,DB00783,0.35793956806252747
DB01138,DB01196,0.34399810655657354
DB01138,DB00286,0.3282051964059705
DB01138,DB00655,0.35241907326997834
DB01138,DB00903,0.3341825195879727
DB01138,DB00977,0.38939926580392076
DB01138,DB00773,0.3195231209648564
DB01138,DB00813,0.31331266133422936
DB01138,DB00472,0.30457238910208534
DB01138,DB00623,0.34859266688300933
DB01138,DB00690,0.32082648040197764
DB01138,DB00712,0.35485968173792753
DB01138,DB00695,0.30498184823998514
DB01138,DB01016,0.3426819131405887
DB01138,DB00502,0.34571746216686217
DB01138,DB00741,0.32471001175553904
DB01138,DB01050,0.3664782899024083
DB01138,DB00458,0.3153968870981422
DB01138,DB00328,0.36884665963863134
DB01138,DB01026,0.38407219039028195
DB01138,DB01009,0.3486240985926607
DB01138,DB00227,0.32850130102274155
DB01138,DB00934,0.311627093
DB01138,DB00643,0.3302514214566455
DB01138,DB01065,0.3507848488750102
DB01138,DB00563,0.3115090064988877
DB01138,DB00959,0.3348178076545647
DB01138,DB01110,0.3523490599043977
DB01138,DB01204,0.32863511267380835
DB01138,DB01183,0.3450383131952184
DB01138,DB00788,0.34957674547411854
DB01138,DB00622,0.3175987320410117
DB01138,DB01115,0.36976084201886966
DB01138,DB01595,0.31888766975019234
DB01138,DB01054,0.3037523031027012
DB01138,DB01059,0.3368887590761697
DB01138,DB01092,0.3062989387063517
DB01138,DB00914,0.3001903781142414
DB01138,DB01174,0.3251415962492927
DB01138,DB00812,0.4099805369964263
DB01138,DB00252,0.401673951
DB01138,DB01100,0.32002401734955915
DB01138,DB00554,0.36679277290298806
DB01138,DB00457,0.31129166369238015
DB01138,DB00860,0.3359165445717676
DB01138,DB00635,0.3396206105811332
DB01138,DB01032,0.3558746198124658
DB01138,DB01035,0.32396794434298504
DB01138,DB00396,0.34116998967100715
DB01138,DB01103,0.31715720141611997
DB01138,DB00908,0.3314704398621975
DB01138,DB00206,0.3170313682518788
DB01138,DB00811,0.3193680520098696
DB01138,DB01045,0.33183407113312824
DB01138,DB00795,0.3220919279017325
DB01138,DB00421,0.34161894
DB01138,DB01138,0.8333333333333334
DB01138,DB00675,0.36216569772565305
DB01138,DB00624,0.3314315643857226
DB01138,DB00277,0.336236579
DB01138,DB00451,0.3462983974061315
DB01138,DB01124,0.31329291119088937
DB01138,DB00500,0.3594662431944342
DB01138,DB00656,0.30049963699517135
DB01138,DB00755,0.34786702476383446
DB01138,DB01586,0.3431870808471054
DB01138,DB00313,0.3171932314791537
DB01138,DB00570,0.33386146187981464
DB01138,DB00541,0.32336639754752877
DB01138,DB00495,0.3164445059809062
DB01138,DB01165,0.3339722590539505
DB01138,DB01241,0.3500484335592892
DB01138,DB00445,0.3346419883064206
DB01138,DB01177,0.3289860162505183
DB01138,DB00834,0.3844054664831673
DB01138,DB01023,0.3051361937912425
DB01138,DB01244,0.3237913900528972
DB01138,DB00518,0.31631569282999483
DB01138,DB00637,0.32644367793529516
DB01138,DB00342,0.3057088803515317
DB01138,DB00176,0.3122141346754584
DB01138,DB04557,0.33776303338653085
DB01138,DB01229,0.36875495979112016
DB01138,DB00590,0.31108321030586383
DB01138,DB00749,0.34876368901107274
DB01138,DB00539,0.3734600045795482
DB01138,DB00455,0.32438537861175737
DB01138,DB00242,0.3043558200118166
DB01138,DB00734,0.30847626042733584
DB01138,DB00678,0.3405400224153667
DB01138,DB00641,0.3166107840331774
DB01138,DB01645,0.37089196442865036
DB01138,DB00936,0.33683194802456823
DB01138,DB01104,0.3039676306271875
DB01138,DB01388,0.3195986623648273
DB01142,DB00349,0.5519714410162874
DB01142,DB01136,0.5346530202096543
DB01142,DB01097,0.3092770712048088
DB01142,DB00555,0.4586609944973743
DB01142,DB01149,0.7164306523064173
DB01142,DB00549,0.369740785
DB01142,DB00334,0.6774766590344764
DB01142,DB00796,0.5089171911509962
DB01142,DB00966,0.44021599862916316
DB01142,DB00559,0.48787425652165733
DB01142,DB00950,0.36166238558437036
DB01142,DB00471,0.4496828053355595
DB01142,DB00533,0.30346815963803614
DB01142,DB00967,0.3874314184043553
DB01142,DB01268,0.31126568719193665
DB01142,DB00203,0.306052157
DB01142,DB00177,0.5193592482663402
DB01142,DB01261,0.3058074659288654
DB01142,DB00530,0.3065281386786665
DB01142,DB01224,0.6873074891620483
DB01142,DB00285,0.37607703123371733
DB01142,DB01193,0.5507255148193455
DB01142,DB03128,0.3816086190319618
DB01142,DB00640,0.46704771841059767
DB01142,DB00915,0.35764117484828284
DB01142,DB00594,0.30812189188065975
DB01142,DB01118,0.5047784376958033
DB01142,DB00321,0.5631200291571613
DB01142,DB00182,0.44334600816775316
DB01142,DB00276,0.35547489163962886
DB01142,DB00443,0.421014695
DB01142,DB00810,0.5489085512018518
DB01142,DB01200,0.6253235455627262
DB01142,DB00887,0.32120928704692403
DB01142,DB00921,0.4754002787257565
DB01142,DB00490,0.5466403033613142
DB01142,DB00201,0.4567450847953293
DB01142,DB00564,0.3500672855420759
DB01142,DB01114,0.5760372559734172
DB01142,DB00477,0.7520759617176686
DB01142,DB00537,0.3446683269355278
DB01142,DB01242,0.4383212740129427
DB01142,DB00575,0.5412118509367453
DB01142,DB00363,0.6900279882667065
DB01142,DB00907,0.389704357
DB01142,DB01394,0.31373375216953625
DB01142,DB01151,0.5198097812470593
DB01142,DB01234,0.42607326400550805
DB01142,DB00514,0.497276168
DB01142,DB00829,0.560759427
DB01142,DB01396,0.30012180920267556
DB01142,DB00320,0.3417541184780837
DB01142,DB01075,0.5717434831128051
DB01142,DB00280,0.47168462262065053
DB01142,DB01184,0.5605393024347901
DB01142,DB00988,0.5727217062752316
DB01142,DB01142,1
DB01142,DB00668,0.5286033263025907
DB01142,DB00696,0.6629355572788541
DB01142,DB00199,0.36509221351000054
DB01142,DB00903,0.30902393872196504
DB01142,DB00813,0.48831421295449334
DB01142,DB00472,0.4368147230637183
DB01142,DB00875,0.6406134116575188
DB01142,DB00623,0.4925026187143952
DB01142,DB00690,0.5461019957616218
DB01142,DB00695,0.30765694749691314
DB01142,DB00502,0.554854723
DB01142,DB00741,0.4238084510485518
DB01142,DB01050,0.3751382627437187
DB01142,DB00458,0.5963380578775916
DB01142,DB01221,0.6136964621654188
DB01142,DB01009,0.3033796677523602
DB01142,DB01235,0.5846978412570575
DB01142,DB00281,0.3002830925366295
DB01142,DB00836,0.4763255904670765
DB01142,DB00934,0.535730566
DB01142,DB01065,0.4446057891572395
DB01142,DB01043,0.5054001330136874
DB01142,DB00371,0.510814103
DB01142,DB00333,0.5211087913758615
DB01142,DB01577,0.4043451611572162
DB01142,DB00968,0.500726412
DB01142,DB00959,0.42107021962958724
DB01142,DB00264,0.5549150642422799
DB01142,DB01110,0.3230065906021538
DB01142,DB00683,0.5482763222397117
DB01142,DB00211,0.5192331155045924
DB01142,DB00295,0.48975096568939547
DB01142,DB00332,0.37073257421638267
DB01142,DB01183,0.43249703941590906
DB01142,DB00704,0.4774127715770007
DB01142,DB00622,0.438404535
DB01142,DB00184,0.49962384435134916
DB01142,DB01115,0.3946377310452882
DB01142,DB01595,0.5574326131414181
DB01142,DB01054,0.3821720587715081
DB01142,DB00368,0.5899824221847744
DB01142,DB01092,0.3017073523845873
DB01142,DB01580,0.38801306435410615
DB01142,DB01337,0.3327802294230943
DB01142,DB01174,0.49284949948608564
DB01142,DB00925,0.39125467469085234
DB01142,DB00812,0.3108065699787153
DB01142,DB00252,0.3151493502590878
DB01142,DB01100,0.6141646130586323
DB01142,DB00457,0.672014692
DB01142,DB00860,0.42221359085071564
DB01142,DB00635,0.42514777812297583
DB01142,DB01035,0.3513778631161569
DB01142,DB01069,0.6605595508080708
DB01142,DB01182,0.36252327203148216
DB01142,DB00571,0.5747602148485238
DB01142,DB00344,0.3806994913035135
DB01142,DB00908,0.43085815382424597
DB01142,DB00863,0.5585209237371334
DB01142,DB00675,0.312115401
DB01142,DB00470,0.45554169439449715
DB01142,DB00277,0.41131643094871695
DB01142,DB01623,0.6056168158330668
DB01142,DB00451,0.40417911251867583
DB01142,DB00373,0.36583629789471656
DB01142,DB00656,0.6555826711101025
DB01142,DB00831,0.556078726
DB01142,DB00726,0.569020283
DB01142,DB00661,0.5113032034242085
DB01142,DB00541,0.3058401687542977
DB01142,DB00917,0.4321288476595675
DB01142,DB01175,0.49580805386085647
DB01142,DB00834,0.4447779483173948
DB01142,DB01023,0.3904375185510085
DB01142,DB00401,0.38401183163456637
DB01142,DB00802,0.45846101892553986
DB01142,DB01244,0.43166587381678284
DB01142,DB00637,0.5742449051095565
DB01142,DB00342,0.6661390042026464
DB01142,DB00176,0.40264786339489905
DB01142,DB01211,0.35709667745226154
DB01142,DB00590,0.633168304
DB01142,DB00455,0.5883674582635745
DB01142,DB00715,0.45273914203858867
DB01142,DB00669,0.5328028573479336
DB01142,DB00734,0.622696092
DB01142,DB00740,0.47246692058484596
DB01142,DB00678,0.5262674954200536
DB01142,DB00641,0.39042947955180124
DB01142,DB01104,0.32009762769035616
DB01142,DB01388,0.34972024411874414
DB01149,DB00349,0.5577717428221199
DB01149,DB00361,0.35369009009807123
DB01149,DB01136,0.5284555279486655
DB01149,DB00542,0.3156175908093855
DB01149,DB01097,0.3054437452916758
DB01149,DB00555,0.4182418848248451
DB01149,DB01149,1
DB01149,DB00519,0.31235830529203534
DB01149,DB00549,0.3706852182489819
DB01149,DB00814,0.3105988253366026
DB01149,DB01248,0.33311738641439836
DB01149,DB00334,0.61645841
DB01149,DB00796,0.5375533766694294
DB01149,DB00966,0.44809020385201137
DB01149,DB00559,0.5280911286091273
DB01149,DB00950,0.3536648118858339
DB01149,DB00471,0.47509898005070683
DB01149,DB00533,0.30153497215929553
DB01149,DB00967,0.3498598615339587
DB01149,DB00317,0.31532545944740714
DB01149,DB00398,0.4221576893218982
DB01149,DB01268,0.34704249
DB01149,DB00203,0.33546665463011777
DB01149,DB00177,0.5348585911242232
DB01149,DB01261,0.31846862076175103
DB01149,DB00530,0.3064055916665382
DB01149,DB01224,0.624151929
DB01149,DB01254,0.33810667517766735
DB01149,DB00285,0.4443684665311845
DB01149,DB01193,0.5355961712094931
DB01149,DB00316,0.3189902512203961
DB01149,DB03128,0.3299511917951759
DB01149,DB00640,0.47734717615223593
DB01149,DB00915,0.3520223855707238
DB01149,DB00594,0.3131919604198267
DB01149,DB01118,0.5051887358233248
DB01149,DB00321,0.4219634301007573
DB01149,DB00182,0.4178247969503461
DB01149,DB00276,0.3555798001377761
DB01149,DB01435,0.30732484701007695
DB01149,DB00443,0.437945531
DB01149,DB00810,0.5016115650240753
DB01149,DB01200,0.6146866227174047
DB01149,DB00887,0.3345583794819553
DB01149,DB00921,0.47862252905547464
DB01149,DB00490,0.5749346428295491
DB01149,DB00201,0.4694398516420024
DB01149,DB00564,0.3432521564837601
DB01149,DB01114,0.6067121783558198
DB01149,DB00477,0.6619332124911477
DB01149,DB00122,0.3136178391418197
DB01149,DB00537,0.3793130151260475
DB01149,DB01242,0.44775485526282816
DB01149,DB00575,0.5596642660488532
DB01149,DB00363,0.6082421560342898
DB01149,DB00907,0.4268666977257016
DB01149,DB01394,0.3353691682851738
DB01149,DB01151,0.4380667670228477
DB01149,DB01234,0.44244142301380956
DB01149,DB00514,0.4934922693041541
DB01149,DB00829,0.5571967252875205
DB01149,DB00586,0.3186935882767992
DB01149,DB00861,0.30521685413747934
DB01149,DB01396,0.34233324797162507
DB01149,DB00390,0.3416131221500711
DB01149,DB00320,0.3792947476704914
DB01149,DB01075,0.45738690294496465
DB01149,DB00280,0.46677666117700717
DB01149,DB01184,0.5762326422590022
DB01149,DB00988,0.5643542108675939
DB01149,DB01142,0.7164306523064173
DB01149,DB00584,0.31124282269507136
DB01149,DB00668,0.5291916500697925
DB01149,DB00696,0.7045657157780202
DB01149,DB00199,0.4301145343749544
DB01149,DB00903,0.34753780095432657
DB01149,DB00813,0.5080215405293238
DB01149,DB00472,0.4793092564263912
DB01149,DB00875,0.6344942271164595
DB01149,DB00623,0.5230801634548031
DB01149,DB00690,0.5760430319778312
DB01149,DB00712,0.30908461516875246
DB01149,DB00695,0.30488472049965715
DB01149,DB01016,0.31846542577386017
DB01149,DB00502,0.5931743860749302
DB01149,DB00741,0.4412760272080896
DB01149,DB01050,0.3852000896924786
DB01149,DB00458,0.5071214826758798
DB01149,DB01221,0.5876188841502169
DB01149,DB01026,0.34482581165214216
DB01149,DB01009,0.30685919453914107
DB01149,DB01235,0.5851061970530179
DB01149,DB00836,0.47235778786808796
DB01149,DB00934,0.43725537897617534
DB01149,DB00643,0.3139747949124172
DB01149,DB01065,0.43953596172704307
DB01149,DB01043,0.5241719158870065
DB01149,DB00371,0.5417624127526101
DB01149,DB00333,0.476228193
DB01149,DB01577,0.4375625587470271
DB01149,DB00968,0.5162994198020524
DB01149,DB00959,0.4382095768513756
DB01149,DB00264,0.5327205879647633
DB01149,DB01110,0.33507414666557717
DB01149,DB00683,0.5483602835725538
DB01149,DB00211,0.5404353143290371
DB01149,DB00295,0.4704302654827936
DB01149,DB00332,0.3187858021416025
DB01149,DB01183,0.4412959262716545
DB01149,DB00704,0.4760386982968061
DB01149,DB00788,0.30846911118366255
DB01149,DB00622,0.41225858442380364
DB01149,DB00184,0.49534325191466766
DB01149,DB01115,0.39956849616265405
DB01149,DB01595,0.5731611366919879
DB01149,DB01054,0.4039105600003266
DB01149,DB00368,0.5557016194492345
DB01149,DB01092,0.35409205759809387
DB01149,DB01580,0.36275412274384866
DB01149,DB01337,0.3090596
DB01149,DB01174,0.49102136532974044
DB01149,DB00925,0.37607975112467384
DB01149,DB00812,0.3248498070083368
DB01149,DB00252,0.3297071379621262
DB01149,DB01100,0.6576504864280589
DB01149,DB00554,0.3121138152011071
DB01149,DB00457,0.7201064215383118
DB01149,DB00860,0.44130505634090716
DB01149,DB00635,0.4436272351503516
DB01149,DB01032,0.33001094054818303
DB01149,DB01035,0.3911531234517635
DB01149,DB01069,0.5748839572653862
DB01149,DB01182,0.3794939566642035
DB01149,DB00571,0.5376023927910389
DB01149,DB00344,0.37222376021290904
DB01149,DB01103,0.3012420441214268
DB01149,DB00908,0.49019139997294464
DB01149,DB00468,0.3064926338375103
DB01149,DB00863,0.5476061166867283
DB01149,DB00206,0.3216111521920977
DB01149,DB00811,0.3018404200199962
DB01149,DB01138,0.320134464
DB01149,DB00675,0.3013334439016182
DB01149,DB00470,0.45087678742394033
DB01149,DB00277,0.4208035346932886
DB01149,DB01623,0.6037842375553096
DB01149,DB00451,0.4059975275956252
DB01149,DB00373,0.3612544952383499
DB01149,DB00500,0.3146901084271625
DB01149,DB00656,0.7416492099626213
DB01149,DB00831,0.5438608223615274
DB01149,DB00726,0.47212172691078313
DB01149,DB00313,0.3069079411797309
DB01149,DB00661,0.4992637331652903
DB01149,DB00570,0.32153878340822767
DB01149,DB00541,0.3493826293375597
DB01149,DB00917,0.4428621790644289
DB01149,DB01175,0.5012512335995277
DB01149,DB00834,0.4650843015571982
DB01149,DB01023,0.40353173419884364
DB01149,DB00401,0.39596509487504283
DB01149,DB00802,0.4861377183335222
DB01149,DB01244,0.472179429
DB01149,DB00518,0.3121773234770342
DB01149,DB00637,0.6487578760384608
DB01149,DB00342,0.6488665916513671
DB01149,DB00176,0.47610323224896717
DB01149,DB01229,0.33424898426742794
DB01149,DB00178,0.3139718889560226
DB01149,DB01211,0.42403708430573483
DB01149,DB00590,0.6946760720184532
DB01149,DB00455,0.6338013868239253
DB01149,DB00715,0.42624576941492087
DB01149,DB00669,0.5393386500048494
DB01149,DB00734,0.6358290066239093
DB01149,DB00740,0.5008960280619409
DB01149,DB00678,0.5404639005833202
DB01149,DB00641,0.412189801
DB01149,DB00877,0.3052063706063258
DB01149,DB00936,0.3001807767344939
DB01149,DB01104,0.3527758976941993
DB01149,DB01388,0.39393713029359273
DB01149,DB00790,0.3308636734215245
DB01151,DB00349,0.3198259979169685
DB01151,DB00361,0.33364330076407783
DB01151,DB01136,0.3444655449707832
DB01151,DB00542,0.3223611680736738
DB01151,DB01097,0.40429152238965393
DB01151,DB00555,0.440001423
DB01151,DB01149,0.4380667670228477
DB01151,DB00519,0.31027374848071804
DB01151,DB01095,0.3082350406722337
DB01151,DB00814,0.302441943
DB01151,DB00334,0.47165868001893535
DB01151,DB00796,0.30448903663566346
DB01151,DB00439,0.30283567813001394
DB01151,DB00533,0.3178588035959052
